country_code,year,debt_to_gdp,current_account_pct_gdp,reserves_months_imports,gdp_growth,inflation,currency_depreciation_pct,political_stability,government_effectiveness,rule_of_law,regulatory_quality,control_of_corruption
KWT,2017,,6.0257209793140785,87.75883771045723,99.04276215249115,1.5934786549814302,4.466584291875446,28.99813171530529,42.157691366931175,31.663736640959815,37.71129026033142,57.502383322575376
LBN,2017,,100.0,68.15348361588566,84.09411109695186,2.7326801724060377,4.198155873028249,63.85015024728001,47.98423596101981,54.8344185890024,47.603181702260656,78.64925526255429
LBY,2017,,5.50118855115864,0.0,0.0,14.117844996913362,4.364219126523505,88.66542076241487,83.45529163355415,78.6455655284854,96.6590067888524,95.4351200154169
LKA,2017,,34.47880134610623,94.44921241622245,69.29879562576052,4.525487779462467,7.352685433768477,33.70089665556066,43.856551664383,33.40131150022478,40.32670339957213,54.84273032910442
MAR,2017,,36.57999486014938,89.99487998568469,73.03321721670171,0.8424074782280059,3.4104586323886505,42.208609420294884,49.101878279158875,41.245493026091836,36.649517076563214,57.44026431941389
MDV,2017,,94.8236878706956,97.20924498169956,67.66490697771974,1.9356549523412474,4.2789510184379,30.16833999460487,50.36221855393212,50.61227011952748,43.66712450366305,72.29792391145442
NPL,2017,,38.06199761532449,84.29501018166674,62.599229480519334,1.9142260719058106,2.4089850814851355,43.34499487863347,67.14213289227004,43.43671372496644,56.669779958242216,69.599647638965
OMN,2017,,70.2850534353626,91.84489291701793,85.68866255678238,1.2846389004155632,4.198155873028249,14.835953211729688,38.95110514369277,24.56565083280956,15.35353113405089,45.90357692780998
PAK,2017,,41.92722707308632,94.9230918516064,74.69778688095596,2.607616358777055,4.636218439909287,86.6929754995291,53.39614214974907,56.16802651692138,56.89110971363617,74.39759547951743
PSE,2017,,68.9774356206968,99.25844821830239,82.7195380310178,0.5551095613104372,,64.60119305479449,45.7455338484739,54.5006979782415,38.075210888801614,54.83218281918199
QAT,2017,,13.84549209380469,95.98107863717146,90.48496102261403,0.6517290878949201,4.198155873028249,7.329446359451196,15.626107575149707,15.829677181325842,19.80776900193805,21.9928645456226
SAU,2017,,22.704716545081887,51.02907938988051,83.35116151129728,0.0,4.198155873028249,46.39186300260739,37.15629492478183,40.07829086676119,33.7452231709412,41.81551423039298
SDN,2017,,62.44676121168822,99.99406253869587,84.60996205455722,17.58815604215641,9.27766615905664,79.64897805370299,75.66791099176268,71.77533705111207,79.96717800626745,91.40290642980634
SOM,2017,,,,47.26918503565382,,4.303175033075703,81.60931923699188,96.27526845714735,100.0,100.0,98.92958207385996
SSD,2017,,0.0,100.0,,100.0,100.0,92.59539556966234,100.0,82.98444689864112,91.11205655081469,100.0
SYR,2017,,,,88.4237676089621,10.021977071506793,8.89787043398166,92.59091305843353,81.8847699206499,84.61278191889488,86.40484444515045,94.88220040200262
TUN,2017,,58.742434495050965,95.08066416003962,80.50130852006767,3.256033108708057,12.650404839514904,48.361210785270224,40.53755517330864,32.755799791311745,40.4280965105253,46.77292183889834
TUR,2017,0.0,39.67636833236451,92.11375693347821,65.66448979048452,6.348709813301594,18.108845215569655,73.38373702829438,34.15644837190924,48.614464641280925,32.43468330923067,47.320070408603925
YEM,2017,,,,100.0,,3.797363425184309,100.0,89.07071274141312,80.15224777806257,75.81699536335958,94.84850012569372
AFG,2018,,86.2302404254066,76.10752282659236,59.915384739631286,0.981230488735394,10.356446479596599,96.30449996995681,87.23449011060409,80.31137534780729,76.45111142692026,91.1469363714442
ARE,2018,,,,57.09017899739142,3.899489481137412,8.285096317946348,7.332223753769494,0.0,16.84810794309176,2.6132569688221476,10.87996234909087
BGD,2018,,43.31010449908547,88.97983724980294,10.144933842615407,6.8565827207152115,9.593046841504965,55.74598363426115,58.22455184663211,56.93935991274498,60.41124446556957,77.63944117963993
BHR,2018,83.12171427334494,52.04821397691578,98.45886711060695,52.90583349695777,2.727441900619506,8.285096317946348,51.644857549825275,28.477619016232197,30.63103378703143,20.677833189023712,48.528787618120276
BTN,2018,100.0,79.41676871205698,84.58262014686396,41.13922537806868,3.4876809044227777,10.028280380016552,0.0,25.028356806391855,8.263835088301175,37.528770359551814,0.0
DJI,2018,,5.833918998172693,97.75961449110804,30.808169138791282,0.3989935374357915,8.285096317946348,36.7732122979504,62.60008240338995,59.314869789537504,58.99722296309946,69.26367679541234
DZA,2018,,57.66649533924166,68.6871071466371,58.20414569345448,5.334859468982659,10.044552098634165,45.63650322467492,48.75830258879157,55.20960215142471,68.30722251211574,60.640563267154675
EGY,2018,,44.91330119332622,88.62137485234055,26.28780640216158,17.439856643338004,8.255319449772838,61.914482362589,52.103263242477325,51.69640101113158,59.08414658923795,58.70482749279231
ERI,2018,,,,,,8.285096317946348,53.16394911873697,81.28620791394194,80.77145004161915,95.36764394788364,87.91661242476955
ETH,2018,7.447753306535899,50.675736304353805,95.55728780354917,14.230898666667317,16.760701374208114,13.471522740848876,60.440712125986686,55.74423905205654,53.36690212226709,62.29734829318156,58.14279968862688
IND,2018,27.89704643328742,43.79548150511561,86.55518867517276,17.172352909355617,4.939187971808647,10.028280380016552,46.71914419072642,26.08764834194213,28.236641042077533,40.88632405024919,50.57010277622139
IRN,2018,,,,100.0,21.7562218814857,16.270539029357252,54.27259365824829,48.28599544037634,58.772596902709616,76.14156921569591,72.93553917826854
IRQ,2018,0.0,4.937972876810708,74.50521059336607,48.18661357616061,0.672128870458876,8.24842235361717,85.61346047476368,71.27150678448938,73.06365955602267,72.05592012225812,89.22552868369912
ISR,2018,,33.05445107443683,77.56747708748095,36.660606840979995,1.194992040219501,8.198266533915612,38.02281110349461,0.403909066359729,0.0,0.0,21.694100194789467
JOR,2018,,52.254060977314424,85.87667547105221,54.519504466341616,5.564642751043209,8.285096317946348,37.44297100411426,37.889853944277455,24.361847482783734,33.42682386109949,41.9722698056398
KWT,2018,,0.0,86.75594505220495,47.297759080735744,0.8820437069468832,8.125548980050187,22.896055273012387,36.792379667526895,29.412551749259464,35.48893842305404,52.605020107000314
LBN,2018,,92.34743002619187,66.32088065720383,84.87239468029458,7.493845699795997,8.285096317946348,60.679700697410944,54.792632135779606,52.6834676044767,50.64674630739636,81.42944096729299
LBY,2018,,5.850902210448945,0.0,5.095331849159327,15.96875581146361,7.565996782394861,88.5302493261897,84.949586482174,77.27454841534373,100.0,90.42092006667237
LKA,2018,,44.98392187533305,94.63873972884835,50.81524839697049,2.7840371931062466,10.567974008489045,35.80974656334935,43.263766565433755,30.641848688966288,41.94747790838398,50.47079935642732
MAR,2018,,49.21309658027688,90.22941760136271,44.680944232491825,2.3884167279005015,7.188720925795438,40.15214799179562,49.53186003992645,38.88969908060062,39.65374678364142,58.709903102467905
MDV,2018,,100.0,96.54982423762404,0.0,0.07375969887176027,8.293830419287973,32.587285497540876,49.30602050772725,48.18484494581885,43.09830778817899,71.43902338932942
