country_code,indicator,year,value
LBN,remittances_pct_gdp,2019,14.2830959782727
LBN,remittances_pct_gdp,2018,12.7099619118303
LBN,remittances_pct_gdp,2017,13.3172963119566
LBN,remittances_pct_gdp,2016,14.870244060714
LBN,remittances_pct_gdp,2015,14.9828084463078
LBN,remittances_pct_gdp,2014,14.9511646268716
LBN,remittances_pct_gdp,2013,16.1403001328547
LBN,remittances_pct_gdp,2012,15.156125951893
LBN,remittances_pct_gdp,2011,17.2252495411949
LBN,remittances_pct_gdp,2010,17.9847875959222
LBN,fdi_net_inflows_pct_gdp,2024,7.09437049742925
LBN,fdi_net_inflows_pct_gdp,2023,3.26435467389127
LBN,fdi_net_inflows_pct_gdp,2022,2.50966160641735
LBN,fdi_net_inflows_pct_gdp,2021,2.5929006838647
LBN,fdi_net_inflows_pct_gdp,2020,5.06712986613403
LBN,fdi_net_inflows_pct_gdp,2019,3.69413245000342
LBN,fdi_net_inflows_pct_gdp,2018,4.84140308956364
LBN,fdi_net_inflows_pct_gdp,2017,4.756779140202
LBN,fdi_net_inflows_pct_gdp,2016,5.02174040562454
LBN,fdi_net_inflows_pct_gdp,2015,4.32469174487594
LBN,fdi_net_inflows_pct_gdp,2014,5.95175528625723
LBN,fdi_net_inflows_pct_gdp,2013,5.67636791033718
LBN,fdi_net_inflows_pct_gdp,2012,7.06847166156729
LBN,fdi_net_inflows_pct_gdp,2011,7.85693989450406
LBN,fdi_net_inflows_pct_gdp,2010,11.1327936305686
LBN,unemployment_rate,2023,10.985
LBN,unemployment_rate,2022,11.105
LBN,unemployment_rate,2021,12.715
LBN,unemployment_rate,2020,13.252
LBN,unemployment_rate,2019,11.301
LBN,unemployment_rate,2018,10.755
LBN,unemployment_rate,2017,10.258
LBN,unemployment_rate,2016,9.794
LBN,unemployment_rate,2015,9.312
LBN,unemployment_rate,2014,8.84
LBN,unemployment_rate,2013,8.477
LBN,unemployment_rate,2012,7.952
LBN,unemployment_rate,2011,7.352
LBN,unemployment_rate,2010,6.768
LBY,private_credit_pct_gdp,2025,12.5355481490495
LBY,private_credit_pct_gdp,2024,13.041851907924
LBY,private_credit_pct_gdp,2023,12.2180075415622
LBY,private_credit_pct_gdp,2022,10.7185706773584
LBY,private_credit_pct_gdp,2021,11.0391738497626
LBY,private_credit_pct_gdp,2020,21.8337391546377
LBY,private_credit_pct_gdp,2019,14.6289531807933
LBY,private_credit_pct_gdp,2018,12.8465423346937
LBY,private_credit_pct_gdp,2017,14.7896283143846
LBY,private_credit_pct_gdp,2016,18.8829258302328
LBY,private_credit_pct_gdp,2015,21.5199787186929
LBY,private_credit_pct_gdp,2014,19.3187188616
LBY,private_credit_pct_gdp,2013,13.7369369068516
LBY,private_credit_pct_gdp,2012,9.33808515595023
LBY,private_credit_pct_gdp,2011,14.1819194729211
LBY,private_credit_pct_gdp,2010,9.26018623627628
LBY,exports_pct_gdp,2025,71.7134746269549
LBY,exports_pct_gdp,2024,71.7293179684166
LBY,exports_pct_gdp,2023,85.6010032090609
LBY,exports_pct_gdp,2022,91.9809235078212
LBY,exports_pct_gdp,2021,92.0546075514658
LBY,exports_pct_gdp,2020,20.3637900560977
LBY,exports_pct_gdp,2019,42.35532240076
LBY,exports_pct_gdp,2018,39.6135044170514
LBY,exports_pct_gdp,2017,27.1972557138798
LBY,exports_pct_gdp,2016,14.5778875500388
LBY,exports_pct_gdp,2015,22.2273741215145
LBY,exports_pct_gdp,2014,32.2383210024013
LBY,exports_pct_gdp,2013,59.8886075843687
LBY,exports_pct_gdp,2012,66.8678568492024
LBY,exports_pct_gdp,2011,38.1458963988027
LBY,exports_pct_gdp,2010,66.2720071713114
LBY,imports_pct_gdp,2025,65.9450985743532
LBY,imports_pct_gdp,2024,65.7818127187367
LBY,imports_pct_gdp,2023,75.4692294006607
LBY,imports_pct_gdp,2022,64.3407611745263
LBY,imports_pct_gdp,2021,72.2294624156388
LBY,imports_pct_gdp,2020,30.6120033812341
LBY,imports_pct_gdp,2019,36.6386467842538
LBY,imports_pct_gdp,2018,24.1676291797669
LBY,imports_pct_gdp,2017,20.3517104782416
LBY,imports_pct_gdp,2016,26.5322885114747
LBY,imports_pct_gdp,2015,34.6775332111739
LBY,imports_pct_gdp,2014,44.2865616357103
LBY,imports_pct_gdp,2013,46.4457533337369
LBY,imports_pct_gdp,2012,31.3564620676424
LBY,imports_pct_gdp,2011,24.8595388907261
LBY,imports_pct_gdp,2010,31.8052059029276
LBY,fuel_exports_pct_merch_exports,2019,94.4050188673453
LBY,fuel_exports_pct_merch_exports,2018,95.3967472853869
LBY,fuel_exports_pct_merch_exports,2017,89.0527915280661
LBY,fuel_exports_pct_merch_exports,2016,89.0527915280661
LBY,fuel_exports_pct_merch_exports,2010,97.7181660474755
LBY,food_imports_pct_merch_imports,2019,21.6020225297359
LBY,food_imports_pct_merch_imports,2018,26.2829514153415
LBY,food_imports_pct_merch_imports,2017,31.4949217115993
LBY,food_imports_pct_merch_imports,2016,32.9046515173011
LBY,food_imports_pct_merch_imports,2010,12.1710636780918
LBY,fdi_net_inflows_pct_gdp,2023,1.80500147243983
LBY,fdi_net_inflows_pct_gdp,2022,1.62326033379453
LBY,fdi_net_inflows_pct_gdp,2021,1.71219284038518
LBY,fdi_net_inflows_pct_gdp,2013,0.931638601844643
LBY,fdi_net_inflows_pct_gdp,2012,1.53985903839829
LBY,fdi_net_inflows_pct_gdp,2010,2.36664960687642
LBY,unemployment_rate,2025,18.758
LBY,unemployment_rate,2024,19.085
LBY,unemployment_rate,2023,18.713
LBY,unemployment_rate,2022,19.238
LBY,unemployment_rate,2021,19.779
LBY,unemployment_rate,2020,19.651
LBY,unemployment_rate,2019,19.087
LBY,unemployment_rate,2018,18.865
LBY,unemployment_rate,2017,19.053
LBY,unemployment_rate,2016,19.559
LBY,unemployment_rate,2015,19.69
LBY,unemployment_rate,2014,19.295
LBY,unemployment_rate,2013,19.311
LBY,unemployment_rate,2012,19.03
LBY,unemployment_rate,2011,19.504
LBY,unemployment_rate,2010,19.321
LKA,external_debt_pct_gni,2024,58.8897020425324
LKA,external_debt_pct_gni,2023,74.5886504230503
LKA,external_debt_pct_gni,2022,81.2809065665702
LKA,external_debt_pct_gni,2021,67.8564357341891
LKA,external_debt_pct_gni,2020,69.3131980107832
LKA,external_debt_pct_gni,2019,64.8548435072259
LKA,external_debt_pct_gni,2018,57.4892865658485
LKA,external_debt_pct_gni,2017,55.1482519976375
LKA,external_debt_pct_gni,2016,54.3824177664107
LKA,external_debt_pct_gni,2015,52.8797914705966
LKA,external_debt_pct_gni,2014,52.3589316985507
LKA,external_debt_pct_gni,2013,52.2481960961188
LKA,external_debt_pct_gni,2012,51.6165842309571
LKA,external_debt_pct_gni,2011,38.4422070940857
LKA,external_debt_pct_gni,2010,37.3743097647659
LKA,external_debt_service_pct_exports,2024,23.7051670387884
LKA,external_debt_service_pct_exports,2023,16.0664255632604
LKA,external_debt_service_pct_exports,2022,20.2896271246193
LKA,external_debt_service_pct_exports,2021,31.478444431029
LKA,external_debt_service_pct_exports,2020,38.0133141864765
LKA,external_debt_service_pct_exports,2019,31.7328919801286
LKA,external_debt_service_pct_exports,2018,36.0547284753285
LKA,external_debt_service_pct_exports,2017,21.8690715229906
LKA,external_debt_service_pct_exports,2016,18.9088666759476
LKA,external_debt_service_pct_exports,2015,20.8014354274166
LKA,external_debt_service_pct_exports,2014,38.2320892792974
LKA,external_debt_service_pct_exports,2013,14.0822781704545
LKA,external_debt_service_pct_exports,2012,15.4998497838903
LKA,external_debt_service_pct_exports,2011,9.31997112621852
LKA,external_debt_service_pct_exports,2010,12.3287816485283
LKA,fiscal_balance_pct_gdp,2023,-9.22442442361431
LKA,fiscal_balance_pct_gdp,2022,-9.23055761414091
LKA,fiscal_balance_pct_gdp,2021,-11.6469711223128
LKA,fiscal_balance_pct_gdp,2020,-13.3824109586552
LKA,fiscal_balance_pct_gdp,2019,-6.41956744425451
LKA,fiscal_balance_pct_gdp,2018,-5.01445077766982
LKA,fiscal_balance_pct_gdp,2017,-5.04940389364639
LKA,fiscal_balance_pct_gdp,2016,-5.00476487024556
LKA,fiscal_balance_pct_gdp,2015,-7.16643542646082
LKA,fiscal_balance_pct_gdp,2014,-5.36533787301632
LKA,fiscal_balance_pct_gdp,2013,-5.09312876094842
LKA,fiscal_balance_pct_gdp,2012,-5.15691923088686
LKA,fiscal_balance_pct_gdp,2011,-5.59601219344153
LKA,fiscal_balance_pct_gdp,2010,-6.10516333108697
LKA,interest_payments_pct_revenue,2023,79.8744543518094
LKA,interest_payments_pct_revenue,2022,77.7699768805255
LKA,interest_payments_pct_revenue,2021,71.6201004077685
LKA,interest_payments_pct_revenue,2020,71.3825303573561
LKA,interest_payments_pct_revenue,2019,47.469362688155
LKA,interest_payments_pct_revenue,2018,44.0987328854393
LKA,interest_payments_pct_revenue,2017,39.9859170828158
LKA,interest_payments_pct_revenue,2016,36.0803323324563
LKA,interest_payments_pct_revenue,2015,34.8902193450038
LKA,interest_payments_pct_revenue,2014,36.7640390271581
LKA,interest_payments_pct_revenue,2013,38.4984956343047
LKA,interest_payments_pct_revenue,2012,38.2954907659136
LKA,interest_payments_pct_revenue,2011,37.5712825436328
LKA,interest_payments_pct_revenue,2010,42.2675705032621
LKA,bank_npl_pct_loans,2025,9.87219855823573
LKA,bank_npl_pct_loans,2024,12.9605592286262
LKA,bank_npl_pct_loans,2023,13.1079211175582
LKA,bank_npl_pct_loans,2022,11.9682691812072
LKA,bank_npl_pct_loans,2021,4.46720885923597
LKA,bank_npl_pct_loans,2020,4.92827495911881
LKA,bank_npl_pct_loans,2019,4.69918303381587
LKA,bank_npl_pct_loans,2018,3.42041976161882
LKA,bank_npl_pct_loans,2017,2.4984326063791
LKA,bank_npl_pct_loans,2016,2.63381101624579
LKA,bank_npl_pct_loans,2015,3.24077029740187
LKA,bank_npl_pct_loans,2014,4.23421449884782
LKA,bank_npl_pct_loans,2013,5.57505794057582
LKA,bank_npl_pct_loans,2012,3.62758332957378
LKA,bank_npl_pct_loans,2011,3.81740370617271
LKA,private_credit_pct_gdp,2019,47.0084929449139
LKA,private_credit_pct_gdp,2018,46.6984073264081
LKA,private_credit_pct_gdp,2017,43.8827525642367
LKA,private_credit_pct_gdp,2016,42.4756652877165
LKA,private_credit_pct_gdp,2015,39.3818504426548
LKA,private_credit_pct_gdp,2014,34.4936288810274
LKA,private_credit_pct_gdp,2013,33.539360763445
LKA,private_credit_pct_gdp,2012,34.0180437825091
LKA,private_credit_pct_gdp,2011,33.7387969525402
LKA,private_credit_pct_gdp,2010,24.6842616568486
LKA,exports_pct_gdp,2025,18.9673796128721
LKA,exports_pct_gdp,2024,19.7559774138192
LKA,exports_pct_gdp,2023,20.5995283672112
LKA,exports_pct_gdp,2022,21.5595624612904
LKA,exports_pct_gdp,2021,16.9214215897796
LKA,exports_pct_gdp,2020,15.4576399170356
LKA,exports_pct_gdp,2019,21.8235309246323
LKA,exports_pct_gdp,2018,21.4462486145463
LKA,exports_pct_gdp,2017,20.2242000359935
LKA,exports_pct_gdp,2016,19.824036042668
LKA,exports_pct_gdp,2015,19.893383820467
LKA,imports_pct_gdp,2025,22.8416230396327
LKA,imports_pct_gdp,2024,22.3636324192921
LKA,imports_pct_gdp,2023,22.7481397523022
LKA,imports_pct_gdp,2022,25.1230455566456
LKA,imports_pct_gdp,2021,24.3074247397182
LKA,imports_pct_gdp,2020,21.6314789397836
LKA,imports_pct_gdp,2019,27.6019929606444
LKA,imports_pct_gdp,2018,28.3631481374973
LKA,imports_pct_gdp,2017,26.9162097641559
LKA,imports_pct_gdp,2016,26.6475009824081
LKA,imports_pct_gdp,2015,27.0245869884029
LKA,fuel_exports_pct_merch_exports,2024,3.43981418083681
LKA,fuel_exports_pct_merch_exports,2023,3.22549312462179
LKA,fuel_exports_pct_merch_exports,2022,2.25446590051031
LKA,fuel_exports_pct_merch_exports,2021,1.92719188762874
LKA,fuel_exports_pct_merch_exports,2020,2.73757863569001
LKA,fuel_exports_pct_merch_exports,2019,2.85971752760838
LKA,fuel_exports_pct_merch_exports,2017,2.5584319412636
LKA,fuel_exports_pct_merch_exports,2016,1.60024589595184
LKA,fuel_exports_pct_merch_exports,2015,1.80834526900714
LKA,fuel_exports_pct_merch_exports,2014,2.6384817081413
LKA,fuel_exports_pct_merch_exports,2013,0.316453474817973
LKA,fuel_exports_pct_merch_exports,2012,0.359491962840932
LKA,fuel_exports_pct_merch_exports,2011,0.440288017795888
LKA,fuel_exports_pct_merch_exports,2010,0.15783503417986
LKA,food_imports_pct_merch_imports,2024,15.2925487801049
LKA,food_imports_pct_merch_imports,2023,15.3541604282848
LKA,food_imports_pct_merch_imports,2022,13.9004389044115
LKA,food_imports_pct_merch_imports,2021,13.3769085197473
LKA,food_imports_pct_merch_imports,2020,15.6880756478408
LKA,food_imports_pct_merch_imports,2019,11.644341247059
LKA,food_imports_pct_merch_imports,2017,12.9560404749405
LKA,food_imports_pct_merch_imports,2016,11.9368573719924
LKA,food_imports_pct_merch_imports,2015,13.124069302214
LKA,food_imports_pct_merch_imports,2014,13.2042965878645
LKA,food_imports_pct_merch_imports,2013,11.9665971594275
LKA,food_imports_pct_merch_imports,2012,11.3958956233089
LKA,food_imports_pct_merch_imports,2011,12.8920471742762
LKA,food_imports_pct_merch_imports,2010,15.2488895536725
LKA,remittances_pct_gdp,2024,6.74752055316036
LKA,remittances_pct_gdp,2023,7.16290737039539
LKA,remittances_pct_gdp,2022,5.15135988688752
LKA,remittances_pct_gdp,2021,6.23540006537571
LKA,remittances_pct_gdp,2020,8.4666695107936
LKA,remittances_pct_gdp,2019,7.58292152118561
LKA,remittances_pct_gdp,2018,7.45689609377593
LKA,remittances_pct_gdp,2017,7.61931281877923
LKA,remittances_pct_gdp,2016,8.25208423100115
LKA,remittances_pct_gdp,2015,8.22623894980981
LKA,remittances_pct_gdp,2014,8.52566411916688
LKA,remittances_pct_gdp,2013,8.34308044196111
LKA,remittances_pct_gdp,2012,8.51637948114988
LKA,remittances_pct_gdp,2011,7.60554994919627
LKA,remittances_pct_gdp,2010,7.03173223546081
LKA,fdi_net_inflows_pct_gdp,2024,0.764077754153862
LKA,fdi_net_inflows_pct_gdp,2023,0.848017076796717
LKA,fdi_net_inflows_pct_gdp,2022,1.19249322162632
LKA,fdi_net_inflows_pct_gdp,2021,0.668825708548416
LKA,fdi_net_inflows_pct_gdp,2020,0.514700553944402
LKA,fdi_net_inflows_pct_gdp,2019,0.835367460265196
LKA,fdi_net_inflows_pct_gdp,2018,1.70888696252064
LKA,fdi_net_inflows_pct_gdp,2017,1.45462805110061
LKA,fdi_net_inflows_pct_gdp,2016,1.01937184801285
LKA,fdi_net_inflows_pct_gdp,2015,0.798746316666859
LKA,fdi_net_inflows_pct_gdp,2014,1.08277813405104
LKA,fdi_net_inflows_pct_gdp,2013,1.21148000059153
LKA,fdi_net_inflows_pct_gdp,2012,1.33591734742632
LKA,fdi_net_inflows_pct_gdp,2011,1.41088360151362
LKA,fdi_net_inflows_pct_gdp,2010,0.814446067583227
LKA,unemployment_rate,2025,4.005
LKA,unemployment_rate,2024,4.239
LKA,unemployment_rate,2023,4.528
LKA,unemployment_rate,2022,4.528
LKA,unemployment_rate,2021,4.981
LKA,unemployment_rate,2020,5.364
LKA,unemployment_rate,2019,4.67
LKA,unemployment_rate,2018,4.318
LKA,unemployment_rate,2017,4.046
LKA,unemployment_rate,2016,4.242
LKA,unemployment_rate,2015,4.519
LKA,unemployment_rate,2014,4.157
LKA,unemployment_rate,2013,4.186
LKA,unemployment_rate,2012,3.88
LKA,unemployment_rate,2011,4.118
LKA,unemployment_rate,2010,4.784
MAR,external_debt_pct_gni,2024,44.7188367863758
MAR,external_debt_pct_gni,2023,48.9147951964991
MAR,external_debt_pct_gni,2022,50.35106931617
MAR,external_debt_pct_gni,2021,46.8983264543197
MAR,external_debt_pct_gni,2020,54.9196081945346
MAR,external_debt_pct_gni,2019,43.5343377341004
MAR,external_debt_pct_gni,2018,40.4114034285646
MAR,external_debt_pct_gni,2017,44.0032096192297
MAR,external_debt_pct_gni,2016,43.4727961452493
MAR,external_debt_pct_gni,2015,41.0525743321797
MAR,external_debt_pct_gni,2014,37.1250189916679
MAR,external_debt_pct_gni,2013,34.502888034062
MAR,external_debt_pct_gni,2012,32.3240509195629
MAR,external_debt_pct_gni,2011,27.6980798517634
MAR,external_debt_pct_gni,2010,27.462969464641
MAR,external_debt_service_pct_exports,2024,12.9254798325863
MAR,external_debt_service_pct_exports,2023,9.20347207035798
MAR,external_debt_service_pct_exports,2022,10.1164827473821
MAR,external_debt_service_pct_exports,2021,13.8056895646823
MAR,external_debt_service_pct_exports,2020,13.8428032596205
MAR,external_debt_service_pct_exports,2019,9.53426255528164
MAR,external_debt_service_pct_exports,2018,9.28560361990773
MAR,external_debt_service_pct_exports,2017,10.1033609468872
MAR,external_debt_service_pct_exports,2016,11.0788252872274
MAR,external_debt_service_pct_exports,2015,10.5762551692244
MAR,external_debt_service_pct_exports,2014,12.9466515206553
MAR,external_debt_service_pct_exports,2013,15.8587772705737
MAR,external_debt_service_pct_exports,2012,10.9736870036953
MAR,external_debt_service_pct_exports,2011,9.88853852756038
MAR,external_debt_service_pct_exports,2010,11.8546292970521
MAR,fiscal_balance_pct_gdp,2023,-4.35528687460668
MAR,fiscal_balance_pct_gdp,2022,-5.20810961337784
MAR,fiscal_balance_pct_gdp,2021,-5.97683229119353
MAR,fiscal_balance_pct_gdp,2020,-7.14709365752452
MAR,fiscal_balance_pct_gdp,2019,-3.65939358108653
MAR,fiscal_balance_pct_gdp,2018,-3.45978747311203
MAR,fiscal_balance_pct_gdp,2017,-3.13500180851877
MAR,fiscal_balance_pct_gdp,2016,-3.84718983028543
MAR,fiscal_balance_pct_gdp,2015,0.883861707288342
MAR,fiscal_balance_pct_gdp,2014,-4.48013338605667
MAR,fiscal_balance_pct_gdp,2013,-4.69644517675516
MAR,fiscal_balance_pct_gdp,2012,-6.59493456644955
MAR,fiscal_balance_pct_gdp,2011,-6.07615405289125
MAR,fiscal_balance_pct_gdp,2010,-3.72314519933894
MAR,interest_payments_pct_revenue,2023,8.01285790687035
MAR,interest_payments_pct_revenue,2022,7.96111730498483
MAR,interest_payments_pct_revenue,2021,8.7322327235262
MAR,interest_payments_pct_revenue,2020,9.25109567211958
MAR,interest_payments_pct_revenue,2019,9.92660325327262
MAR,interest_payments_pct_revenue,2018,9.41504965390079
MAR,interest_payments_pct_revenue,2017,9.6760987609537
MAR,interest_payments_pct_revenue,2016,10.2502226418494
MAR,interest_payments_pct_revenue,2015,10.4802478105814
MAR,interest_payments_pct_revenue,2014,9.55613343961327
MAR,interest_payments_pct_revenue,2013,9.00016179365084
MAR,interest_payments_pct_revenue,2012,8.45346803134801
MAR,interest_payments_pct_revenue,2011,8.17501572516698
MAR,interest_payments_pct_revenue,2010,8.34926887616703
MAR,bank_npl_pct_loans,2024,8.18776433111185
MAR,bank_npl_pct_loans,2023,8.48309408041805
MAR,bank_npl_pct_loans,2022,8.68360679573923
MAR,bank_npl_pct_loans,2021,9.05863022934855
MAR,bank_npl_pct_loans,2020,8.79376526247322
MAR,bank_npl_pct_loans,2019,7.86756194132143
MAR,bank_npl_pct_loans,2018,7.72518485920519
MAR,bank_npl_pct_loans,2017,7.60581163179934
MAR,bank_npl_pct_loans,2016,8.07938649012445
MAR,bank_npl_pct_loans,2015,7.67129786194117
MAR,bank_npl_pct_loans,2014,7.26696282330555
MAR,bank_npl_pct_loans,2013,6.62387078084964
MAR,bank_npl_pct_loans,2012,5.74656037615339
MAR,bank_npl_pct_loans,2011,5.44855241763618
MAR,private_credit_pct_gdp,2024,77.7635533817471
MAR,private_credit_pct_gdp,2023,80.504808579487
MAR,private_credit_pct_gdp,2022,87.5362177555406
MAR,private_credit_pct_gdp,2021,86.0589211866219
MAR,private_credit_pct_gdp,2020,90.9314449752962
MAR,private_credit_pct_gdp,2019,81.4748595489142
MAR,private_credit_pct_gdp,2018,78.9568101792168
MAR,private_credit_pct_gdp,2017,80.1940481650889
MAR,private_credit_pct_gdp,2016,80.2299496773881
MAR,private_credit_pct_gdp,2015,78.3933979966934
MAR,private_credit_pct_gdp,2014,83.5103076143461
MAR,private_credit_pct_gdp,2013,83.5655425605352
MAR,private_credit_pct_gdp,2012,87.7618401933056
MAR,private_credit_pct_gdp,2011,86.804176959607
MAR,private_credit_pct_gdp,2010,83.2922890768629
MAR,exports_pct_gdp,2025,41.9692139163022
MAR,exports_pct_gdp,2024,41.9985232956684
MAR,exports_pct_gdp,2023,42.4176033594569
MAR,exports_pct_gdp,2022,44.7116282313453
MAR,exports_pct_gdp,2021,33.1360849405787
MAR,exports_pct_gdp,2020,30.7941069539783
MAR,exports_pct_gdp,2019,34.093057468891
MAR,exports_pct_gdp,2018,33.8284373726717
MAR,exports_pct_gdp,2017,32.6064609907781
MAR,exports_pct_gdp,2016,30.7345951424219
MAR,exports_pct_gdp,2015,29.9958538899695
MAR,exports_pct_gdp,2014,30.1329866374292
MAR,exports_pct_gdp,2013,30.2532656391617
MAR,exports_pct_gdp,2012,32.0970961451136
MAR,exports_pct_gdp,2011,31.9544842646976
MAR,exports_pct_gdp,2010,29.7889486802284
MAR,imports_pct_gdp,2025,51.1324428826402
MAR,imports_pct_gdp,2024,50.188721310572
MAR,imports_pct_gdp,2023,50.7002810585209
MAR,imports_pct_gdp,2022,56.1946819703061
MAR,imports_pct_gdp,2021,42.3873322350718
MAR,imports_pct_gdp,2020,38.0496964364582
MAR,imports_pct_gdp,2019,41.9050584109511
MAR,imports_pct_gdp,2018,43.4264501517272
MAR,imports_pct_gdp,2017,41.5668968878792
MAR,imports_pct_gdp,2016,40.3880652392646
MAR,imports_pct_gdp,2015,37.2928220354154
MAR,imports_pct_gdp,2014,41.7605801165106
MAR,imports_pct_gdp,2013,43.6044908923701
MAR,imports_pct_gdp,2012,46.1250057504935
MAR,imports_pct_gdp,2011,44.8713872259271
MAR,imports_pct_gdp,2010,39.7530309299157
MAR,fuel_exports_pct_merch_exports,2024,0.759031246462188
MAR,fuel_exports_pct_merch_exports,2023,1.21428847268287
MAR,fuel_exports_pct_merch_exports,2022,1.00965161630831
MAR,fuel_exports_pct_merch_exports,2021,0.690786590320233
MAR,fuel_exports_pct_merch_exports,2020,0.515055497762877
MAR,fuel_exports_pct_merch_exports,2019,1.5096725010458
MAR,fuel_exports_pct_merch_exports,2018,1.16507270206512
MAR,fuel_exports_pct_merch_exports,2017,0.915717103285065
MAR,fuel_exports_pct_merch_exports,2016,0.851631730088442
MAR,fuel_exports_pct_merch_exports,2015,1.93131182632741
MAR,fuel_exports_pct_merch_exports,2014,5.06512046366423
MAR,fuel_exports_pct_merch_exports,2013,7.21783053567622
MAR,fuel_exports_pct_merch_exports,2012,5.76450248609948
MAR,fuel_exports_pct_merch_exports,2011,4.34145432822333
MAR,fuel_exports_pct_merch_exports,2010,3.31051983251718
MAR,food_imports_pct_merch_imports,2024,11.1809766440455
MAR,food_imports_pct_merch_imports,2023,13.9777708702069
MAR,food_imports_pct_merch_imports,2022,13.3904543924044
MAR,food_imports_pct_merch_imports,2021,12.9963409257012
MAR,food_imports_pct_merch_imports,2020,14.6013907488208
MAR,food_imports_pct_merch_imports,2019,10.9298479348448
MAR,food_imports_pct_merch_imports,2018,10.8302051328602
MAR,food_imports_pct_merch_imports,2017,11.2874889238467
MAR,food_imports_pct_merch_imports,2016,12.3120817561093
MAR,food_imports_pct_merch_imports,2015,11.0162882215194
MAR,food_imports_pct_merch_imports,2014,12.2148627181969
MAR,food_imports_pct_merch_imports,2013,10.7813884917017
MAR,food_imports_pct_merch_imports,2012,12.4603705117426
MAR,food_imports_pct_merch_imports,2011,12.6362660609577
MAR,food_imports_pct_merch_imports,2010,11.4679756885026
MAR,remittances_pct_gdp,2025,7.48822220209894
MAR,remittances_pct_gdp,2024,7.78840277046277
MAR,remittances_pct_gdp,2023,8.0456838833246
MAR,remittances_pct_gdp,2022,8.51110257085938
MAR,remittances_pct_gdp,2021,7.67928536986343
MAR,remittances_pct_gdp,2020,6.10953091862088
MAR,remittances_pct_gdp,2019,5.40068574715694
MAR,remittances_pct_gdp,2018,5.43376597358728
MAR,remittances_pct_gdp,2017,5.75583694617319
MAR,remittances_pct_gdp,2016,5.72134559064724
MAR,remittances_pct_gdp,2015,6.2524269134956
MAR,remittances_pct_gdp,2014,6.53793335615207
MAR,remittances_pct_gdp,2013,5.94586343171536
MAR,remittances_pct_gdp,2012,6.08571534011656
MAR,remittances_pct_gdp,2011,6.59181438537164
MAR,remittances_pct_gdp,2010,6.36744217640963
MAR,fdi_net_inflows_pct_gdp,2025,1.81954513887835
MAR,fdi_net_inflows_pct_gdp,2024,1.08850441035779
MAR,fdi_net_inflows_pct_gdp,2023,0.725864122672683
MAR,fdi_net_inflows_pct_gdp,2022,1.74814323662076
MAR,fdi_net_inflows_pct_gdp,2021,1.59422321445366
MAR,fdi_net_inflows_pct_gdp,2020,1.16907334587558
MAR,fdi_net_inflows_pct_gdp,2019,1.33479789567415
MAR,fdi_net_inflows_pct_gdp,2018,2.78337936840164
MAR,fdi_net_inflows_pct_gdp,2017,2.26092196120538
MAR,fdi_net_inflows_pct_gdp,2016,1.93000540251056
MAR,fdi_net_inflows_pct_gdp,2015,2.94611108390154
MAR,fdi_net_inflows_pct_gdp,2014,2.95925435484489
MAR,fdi_net_inflows_pct_gdp,2013,2.9038626404404
MAR,fdi_net_inflows_pct_gdp,2012,2.65758712641507
MAR,fdi_net_inflows_pct_gdp,2011,2.29046840496639
MAR,fdi_net_inflows_pct_gdp,2010,1.2299824583835
MAR,unemployment_rate,2025,9.0
MAR,unemployment_rate,2024,9.103
MAR,unemployment_rate,2023,8.896
MAR,unemployment_rate,2022,9.413
MAR,unemployment_rate,2021,10.551
MAR,unemployment_rate,2020,11.189
MAR,unemployment_rate,2019,9.191
MAR,unemployment_rate,2018,9.272
MAR,unemployment_rate,2017,9.22
MAR,unemployment_rate,2016,9.3
MAR,unemployment_rate,2015,9.46
MAR,unemployment_rate,2014,9.7
MAR,unemployment_rate,2013,9.23
MAR,unemployment_rate,2012,8.99
MAR,unemployment_rate,2011,8.91
MAR,unemployment_rate,2010,9.09
MDV,external_debt_pct_gni,2024,75.5586486708217
MDV,external_debt_pct_gni,2023,68.5591205715148
MDV,external_debt_pct_gni,2022,73.0396211302368
MDV,external_debt_pct_gni,2021,86.9049861911727
MDV,external_debt_pct_gni,2020,107.470713789041
MDV,external_debt_pct_gni,2019,51.7745443328391
MDV,external_debt_pct_gni,2018,47.2562178051555
MDV,external_debt_pct_gni,2017,33.0008165324018
MDV,external_debt_pct_gni,2016,28.0382666399164
MDV,external_debt_pct_gni,2015,26.4416895520383
MDV,external_debt_pct_gni,2014,32.944864777841
MDV,external_debt_pct_gni,2013,34.9521788047807
MDV,external_debt_pct_gni,2012,35.923424043945
MDV,external_debt_pct_gni,2011,35.5158602200661
MDV,external_debt_pct_gni,2010,40.1281147350981
MDV,external_debt_service_pct_exports,2024,9.18470294592451
MDV,external_debt_service_pct_exports,2023,10.1278966096322
MDV,external_debt_service_pct_exports,2022,13.5353339647215
MDV,external_debt_service_pct_exports,2021,20.0732418589484
MDV,external_debt_service_pct_exports,2020,17.4573601006393
MDV,external_debt_service_pct_exports,2019,12.1726773382507
MDV,external_debt_service_pct_exports,2018,12.1908487321284
MDV,external_debt_service_pct_exports,2017,4.84709825811693
MDV,external_debt_service_pct_exports,2016,4.27764712778562
MDV,external_debt_service_pct_exports,2015,4.3823337704801
MDV,external_debt_service_pct_exports,2014,5.37611349354682
MDV,external_debt_service_pct_exports,2013,4.14787797452245
