reporter_code,flow,year,partner_comtrade_code,partner_code,value_usd
DZA,X,2024,4,AFG,15870.525
DZA,X,2024,8,,73657994.039
DZA,X,2024,20,,134852.711
DZA,X,2024,24,,1234826.559
DZA,X,2024,31,,422304.294
DZA,X,2024,32,,93272181.975
DZA,X,2024,36,,80791707.928
DZA,X,2024,40,,538731.967
DZA,X,2024,44,,56392532.52
DZA,X,2024,48,BHR,677989.238
DZA,X,2024,50,BGD,33191064.878
DZA,X,2024,56,,1458906153.292
DZA,X,2024,70,,67806.708
DZA,X,2024,76,,1319036624.988
DZA,X,2024,100,,31140986.147
DZA,X,2024,112,,107120.141
DZA,X,2024,116,,70922.809
DZA,X,2024,120,,2279485.466
DZA,X,2024,124,,323351424.33
DZA,X,2024,144,LKA,73242.41
DZA,X,2024,148,,651340.824
DZA,X,2024,152,,10167107.612
DZA,X,2024,156,,1987064772.979
DZA,X,2024,170,,48245953.319
DZA,X,2024,174,,5221.895
DZA,X,2024,178,,2172901157.895
DZA,X,2024,188,,127.065
DZA,X,2024,191,,173698410.602
DZA,X,2024,192,,47087842.122
DZA,X,2024,196,,57830636.448
DZA,X,2024,203,,609443.915
DZA,X,2024,204,,6518326.562
DZA,X,2024,208,,321238.156
DZA,X,2024,214,,9536092.014
DZA,X,2024,218,,195358.602
DZA,X,2024,222,,32110.003
DZA,X,2024,226,,3981628.918
DZA,X,2024,233,,41068.113
DZA,X,2024,246,,4953693.042
DZA,X,2024,251,,7565152815.413
DZA,X,2024,262,DJI,147713.73
DZA,X,2024,266,,2657155.947
DZA,X,2024,268,,90333.751
DZA,X,2024,270,,5469141.515
DZA,X,2024,276,,228691993.744
DZA,X,2024,288,,29824979.909
DZA,X,2024,300,,240734721.226
DZA,X,2024,320,,126734.17
DZA,X,2024,324,,63162681.261
DZA,X,2024,344,,1867836.068
DZA,X,2024,348,,2189.761
DZA,X,2024,352,,104172.75
DZA,X,2024,360,,605924273.502
DZA,X,2024,364,IRN,3178.365
DZA,X,2024,368,IRQ,16750844.827
DZA,X,2024,372,,77452222.007
DZA,X,2024,380,,12435692363.447
DZA,X,2024,384,,68800843.807
DZA,X,2024,388,,30536.909
DZA,X,2024,392,,163482949.264
DZA,X,2024,398,,521241.809
DZA,X,2024,400,JOR,4871662.783
DZA,X,2024,404,,54025408.489
DZA,X,2024,414,KWT,114992.431
DZA,X,2024,422,LBN,71620853.773
DZA,X,2024,428,,77242777.662
DZA,X,2024,430,,4.976
DZA,X,2024,434,LBY,137283784.207
DZA,X,2024,440,,413313729.126
DZA,X,2024,442,,2873.743
DZA,X,2024,450,,233895.843
DZA,X,2024,458,,28632058.792
DZA,X,2024,466,,2746525.773
DZA,X,2024,470,,145547659.849
DZA,X,2024,478,,56000264.573
DZA,X,2024,480,,225250.935
DZA,X,2024,484,,22760828.258
DZA,X,2024,490,,65191.221
DZA,X,2024,499,,20904.636
DZA,X,2024,504,MAR,34919049.39
DZA,X,2024,508,,59411.103
DZA,X,2024,512,OMN,718900.123
DZA,X,2024,528,,2409825292.026
DZA,X,2024,554,,1001411.522
DZA,X,2024,562,,20269761.289
DZA,X,2024,566,,14390105.011
DZA,X,2024,579,,40488284.635
DZA,X,2024,586,PAK,10547844.985
DZA,X,2024,591,,2558632.535
DZA,X,2024,600,,133131.633
DZA,X,2024,604,,989968.952
DZA,X,2024,608,,843852.599
DZA,X,2024,616,,126642760.839
DZA,X,2024,620,,1132787215.713
DZA,X,2024,624,,113434.071
DZA,X,2024,634,QAT,1478315.762
DZA,X,2024,642,,79176659.38
DZA,X,2024,643,,7674255.257
DZA,X,2024,670,,87906.668
DZA,X,2024,678,,174027.889
DZA,X,2024,682,SAU,157314996.739
DZA,X,2024,686,,7194456.63
DZA,X,2024,688,,1293061.795
DZA,X,2024,690,,878.34
DZA,X,2024,694,,1992306.105
DZA,X,2024,699,IND,1019406473.018
DZA,X,2024,702,,26474630.701
DZA,X,2024,703,,68563.085
DZA,X,2024,704,,3544762.349
DZA,X,2024,705,,1415093.782
DZA,X,2024,710,,90141658.459
DZA,X,2024,724,,6399012909.095
DZA,X,2024,729,SDN,4312.409
DZA,X,2024,740,,142064.191
DZA,X,2024,748,,166145.819
DZA,X,2024,752,,19881414.127
DZA,X,2024,757,,19389091.848
DZA,X,2024,760,SYR,1959799.269
DZA,X,2024,762,,15031.092
DZA,X,2024,764,,32473451.825
DZA,X,2024,768,,8769784.057
DZA,X,2024,780,,116326.375
DZA,X,2024,784,ARE,20326388.868
DZA,X,2024,788,TUN,1892259483.035
DZA,X,2024,792,TUR,3455273090.437
DZA,X,2024,804,,587621.221
DZA,X,2024,818,EGY,198968442.525
DZA,X,2024,826,,1383632464.734
DZA,X,2024,834,,52678.117
DZA,X,2024,842,,2594098929.643
DZA,X,2024,854,,200964.266
DZA,X,2024,858,,84496934.813
DZA,X,2024,860,,2.171
DZA,X,2024,862,,333313.276
DZA,X,2024,887,YEM,30932422.111
BHR,M,2023,4,AFG,1067384.143
BHR,M,2023,8,,590162.969
BHR,M,2023,10,,1045.574
BHR,M,2023,12,DZA,1362919.639
BHR,M,2023,28,,24687.792
BHR,M,2023,31,,1380557.743
BHR,M,2023,32,,19244976.63
BHR,M,2023,36,,1255600595.896
BHR,M,2023,40,,50758687.447
BHR,M,2023,44,,511.928
BHR,M,2023,48,BHR,12140611.264
BHR,M,2023,50,BGD,33026773.586
BHR,M,2023,51,,143557.648
BHR,M,2023,52,,70258.17
BHR,M,2023,56,,63279661.829
BHR,M,2023,64,BTN,956.306
BHR,M,2023,68,,212310.167
BHR,M,2023,70,,3130115.772
BHR,M,2023,76,,1391606012.477
BHR,M,2023,84,,140349.127
BHR,M,2023,86,,358.785
BHR,M,2023,90,,4655.332
BHR,M,2023,96,,14170.535
BHR,M,2023,100,,7505514.645
BHR,M,2023,104,,5727514.209
BHR,M,2023,108,,22019.614
BHR,M,2023,112,,469694.251
BHR,M,2023,116,,8656107.431
BHR,M,2023,120,,189883.412
BHR,M,2023,124,,232849974.813
BHR,M,2023,132,,2228.003
BHR,M,2023,136,,1158.806
BHR,M,2023,140,,520.375
BHR,M,2023,144,LKA,11061787.216
BHR,M,2023,148,,9605.138
BHR,M,2023,152,,154329849.456
BHR,M,2023,156,,2149969522.687
BHR,M,2023,166,,4519.29
BHR,M,2023,170,,3298769.248
BHR,M,2023,174,,81142.069
BHR,M,2023,180,,44962961.374
BHR,M,2023,188,,3219299.732
BHR,M,2023,191,,1743940.277
BHR,M,2023,192,,189693.265
BHR,M,2023,196,,6083748.247
BHR,M,2023,203,,58278314.264
BHR,M,2023,208,,51825707.039
BHR,M,2023,212,,10651.05
BHR,M,2023,214,,836041.439
BHR,M,2023,218,,5587530.917
BHR,M,2023,222,,505032.828
BHR,M,2023,226,,1568.021
BHR,M,2023,231,ETH,1559952.115
BHR,M,2023,232,ERI,3396.386
BHR,M,2023,233,,4655285.209
BHR,M,2023,239,,1487.851
BHR,M,2023,242,,393173.493
BHR,M,2023,246,,10255513.413
BHR,M,2023,251,,404375825.946
BHR,M,2023,258,,379927.414
BHR,M,2023,262,DJI,60.511
BHR,M,2023,266,,974953.856
BHR,M,2023,268,,286583.685
BHR,M,2023,270,,65883.053
BHR,M,2023,275,PSE,561764.581
BHR,M,2023,276,,526514152.543
BHR,M,2023,288,,84947.415
BHR,M,2023,292,,1870.298
BHR,M,2023,300,,19826609.448
BHR,M,2023,308,,6729.771
BHR,M,2023,316,,10957.596
BHR,M,2023,320,,3683582.723
BHR,M,2023,324,,3055.426
BHR,M,2023,328,,1423.032
BHR,M,2023,332,,5633.864
BHR,M,2023,336,,35363.011
BHR,M,2023,340,,644361.094
BHR,M,2023,344,,4862072.384
BHR,M,2023,348,,26356618.074
BHR,M,2023,352,,342201.81
BHR,M,2023,360,,103201075.83
BHR,M,2023,364,IRN,17049160.073
BHR,M,2023,368,IRQ,164295.151
BHR,M,2023,372,,96253095.29
BHR,M,2023,376,ISR,5364988.476
BHR,M,2023,380,,404584463.443
BHR,M,2023,384,,967156.093
BHR,M,2023,388,,19055.742
BHR,M,2023,392,,685678664.854
BHR,M,2023,398,,630127.285
BHR,M,2023,400,JOR,70926275.744
BHR,M,2023,404,,25970304.918
BHR,M,2023,410,,159788955.014
BHR,M,2023,414,KWT,184064280.385
BHR,M,2023,417,,47140.375
BHR,M,2023,418,,125867.042
BHR,M,2023,422,LBN,4049140.919
BHR,M,2023,426,,13595.657
BHR,M,2023,428,,1583257.716
BHR,M,2023,430,,3288.862
BHR,M,2023,434,LBY,43087.319
BHR,M,2023,440,,11124670.142
BHR,M,2023,442,,1585534.926
BHR,M,2023,446,,55518.58
BHR,M,2023,450,,396435.544
BHR,M,2023,458,,73729459.906
BHR,M,2023,462,MDV,35437.112
BHR,M,2023,466,,15910709.75
BHR,M,2023,470,,4370984.239
BHR,M,2023,478,,12642.995
BHR,M,2023,480,,309350.816
BHR,M,2023,484,,73936054.182
BHR,M,2023,490,,74207617.144
BHR,M,2023,496,,20411.407
BHR,M,2023,498,,595512.554
BHR,M,2023,499,,12185.048
BHR,M,2023,504,MAR,12712361.318
BHR,M,2023,508,,1577532.086
BHR,M,2023,512,OMN,137485063.803
BHR,M,2023,516,,80576.707
BHR,M,2023,520,,34081.144
BHR,M,2023,524,NPL,214923.045
BHR,M,2023,528,,123719353.116
BHR,M,2023,531,,10.005
BHR,M,2023,533,,3832.755
BHR,M,2023,540,,2829.412
BHR,M,2023,554,,47488836.885
BHR,M,2023,558,,81131.702
BHR,M,2023,562,,28914.989
BHR,M,2023,566,,10501253.484
BHR,M,2023,579,,13603517.057
BHR,M,2023,580,,171.862
BHR,M,2023,581,,10749.763
BHR,M,2023,583,,1197.133
BHR,M,2023,586,PAK,78312575.219
BHR,M,2023,591,,300732.571
BHR,M,2023,598,,6875.383
BHR,M,2023,600,,995822.79
BHR,M,2023,604,,2590300.317
BHR,M,2023,608,,27130519.407
BHR,M,2023,612,,27.904
BHR,M,2023,616,,151272647.42
BHR,M,2023,620,,19912243.056
BHR,M,2023,626,,10390.247
BHR,M,2023,634,QAT,9925302.624
BHR,M,2023,642,,18171394.176
BHR,M,2023,643,,8559120.62
BHR,M,2023,646,,42063.87
BHR,M,2023,654,,60154.455
BHR,M,2023,659,,11324.114
BHR,M,2023,660,,14457.308
BHR,M,2023,662,,238.404
BHR,M,2023,666,,114.098
BHR,M,2023,670,,3334.66
BHR,M,2023,674,,418397.017
BHR,M,2023,678,,2749.569
BHR,M,2023,682,SAU,976054458.748
BHR,M,2023,686,,36451.609
BHR,M,2023,688,,6612643.363
BHR,M,2023,690,,187351.074
BHR,M,2023,694,,153675.508
BHR,M,2023,699,IND,744442690.74
BHR,M,2023,702,,43340442.413
BHR,M,2023,703,,25512452.247
BHR,M,2023,704,,124177740.378
BHR,M,2023,705,,7666426.12
BHR,M,2023,706,SOM,8595000.801
BHR,M,2023,710,,42599670.426
BHR,M,2023,716,,120115.577
BHR,M,2023,724,,205251998.24
BHR,M,2023,729,SDN,1159090.866
BHR,M,2023,740,,31218.239
BHR,M,2023,752,,64535567.522
BHR,M,2023,757,,359267369.301
BHR,M,2023,760,SYR,9001844.917
BHR,M,2023,762,,15276.981
BHR,M,2023,764,,204109574.055
BHR,M,2023,768,,12380.739
BHR,M,2023,772,,81696.114
BHR,M,2023,780,,53074.747
BHR,M,2023,784,ARE,1441525459.136
BHR,M,2023,788,TUN,5167397.897
BHR,M,2023,792,TUR,214116897.181
BHR,M,2023,795,,7372.213
BHR,M,2023,800,,901983.42
BHR,M,2023,804,,4846853.647
BHR,M,2023,807,,334525.887
BHR,M,2023,818,EGY,113420266.618
BHR,M,2023,826,,378739449.748
BHR,M,2023,834,,3233997.158
BHR,M,2023,838,,45713899.725
BHR,M,2023,842,,973062208.1
BHR,M,2023,854,,29.798
BHR,M,2023,858,,10743670.486
BHR,M,2023,860,,368678.725
BHR,M,2023,862,,64104.311
BHR,M,2023,876,,2417.862
BHR,M,2023,882,,34026.205
BHR,M,2023,887,YEM,6614044.456
BHR,M,2023,894,,2325973.426
BHR,M,2023,899,,60892483.179
BHR,X,2023,8,,14509335.663
BHR,X,2023,12,DZA,298490824.965
BHR,X,2023,24,,3517773.061
BHR,X,2023,31,,168344.611
BHR,X,2023,32,,359166.342
BHR,X,2023,36,,124904419.783
BHR,X,2023,40,,34274475.321
BHR,X,2023,50,BGD,17196053.945
BHR,X,2023,51,,269579.31
BHR,X,2023,52,,9085.473
BHR,X,2023,56,,22734900.075
BHR,X,2023,70,,26489.455
BHR,X,2023,72,,20620.439
BHR,X,2023,76,,137059446.53
BHR,X,2023,96,,2393.617
BHR,X,2023,100,,34877022.543
BHR,X,2023,104,,7354699.526
BHR,X,2023,116,,880556.769
BHR,X,2023,120,,150858.186
BHR,X,2023,124,,26929505.439
BHR,X,2023,144,LKA,8689985.404
BHR,X,2023,148,,544260.743
BHR,X,2023,152,,2847424.183
BHR,X,2023,156,,35360192.557
BHR,X,2023,170,,29245435.752
BHR,X,2023,180,,713887.91
BHR,X,2023,188,,3709733.837
BHR,X,2023,191,,1186767.268
BHR,X,2023,196,,1208595.972
BHR,X,2023,203,,23640347.596
BHR,X,2023,204,,147545.521
BHR,X,2023,208,,20260621.609
BHR,X,2023,214,,1318174.98
BHR,X,2023,218,,13412220.832
BHR,X,2023,222,,6053041.181
BHR,X,2023,231,ETH,4254715.822
BHR,X,2023,232,ERI,5428.67
BHR,X,2023,233,,298844.215
BHR,X,2023,242,,58611.024
BHR,X,2023,246,,4602383.677
BHR,X,2023,251,,108222492.011
BHR,X,2023,258,,133343.72
BHR,X,2023,262,DJI,1136144.366
BHR,X,2023,266,,95060.614
BHR,X,2023,268,,375111.246
BHR,X,2023,270,,16928.646
BHR,X,2023,275,PSE,7208051.207
BHR,X,2023,276,,149659521.992
BHR,X,2023,288,,2130120.177
BHR,X,2023,300,,73854701.145
BHR,X,2023,320,,344.082
BHR,X,2023,324,,152930.936
BHR,X,2023,328,,211964.3
BHR,X,2023,344,,85010155.047
BHR,X,2023,348,,12699537.781
BHR,X,2023,360,,36251023.94
BHR,X,2023,364,IRN,348648.409
BHR,X,2023,368,IRQ,41001098.139
BHR,X,2023,372,,14205410.975
BHR,X,2023,376,ISR,8071116.872
BHR,X,2023,380,,254732901.449
BHR,X,2023,384,,1250981.677
BHR,X,2023,388,,664.894
BHR,X,2023,392,,134209871.855
BHR,X,2023,398,,96907.872
BHR,X,2023,400,JOR,81453741.441
BHR,X,2023,404,,10150711.724
BHR,X,2023,410,,239123426.848
BHR,X,2023,414,KWT,314922811.266
BHR,X,2023,422,LBN,9911765.052
BHR,X,2023,428,,24435.266
BHR,X,2023,430,,247962.052
BHR,X,2023,434,LBY,153933038.136
BHR,X,2023,440,,3804687.858
BHR,X,2023,442,,54083375.79
BHR,X,2023,446,,243988.904
BHR,X,2023,450,,40058.128
BHR,X,2023,454,,75126.545
BHR,X,2023,458,,189559198.461
BHR,X,2023,462,MDV,28870.705
BHR,X,2023,470,,128734.984
BHR,X,2023,478,,99819.3
BHR,X,2023,480,,12110095.237
BHR,X,2023,484,,114723913.747
BHR,X,2023,490,,119257788.215
BHR,X,2023,498,,1023020.079
BHR,X,2023,499,,6615630.637
BHR,X,2023,504,MAR,190986425.523
BHR,X,2023,508,,4949904.081
BHR,X,2023,512,OMN,380275950.639
BHR,X,2023,524,NPL,267657.648
BHR,X,2023,528,,539836876.189
BHR,X,2023,554,,13294748.664
BHR,X,2023,558,,30636.598
BHR,X,2023,562,,1595733.046
BHR,X,2023,566,,21160417.59
BHR,X,2023,579,,10041096.11
BHR,X,2023,586,PAK,13681558.98
BHR,X,2023,591,,178737.851
BHR,X,2023,600,,5689806.004
BHR,X,2023,604,,252365.263
BHR,X,2023,608,,8802167.082
BHR,X,2023,616,,67871127.477
BHR,X,2023,620,,2265734.224
BHR,X,2023,634,QAT,71906419.917
BHR,X,2023,642,,3143643.626
BHR,X,2023,643,,1274460.81
BHR,X,2023,646,,16137.473
BHR,X,2023,662,,30558.582
BHR,X,2023,682,SAU,2913822673.177
BHR,X,2023,686,,7712457.118
BHR,X,2023,688,,344484.23
BHR,X,2023,690,,215764.662
BHR,X,2023,699,IND,387845684.81
BHR,X,2023,702,,159391176.513
BHR,X,2023,703,,7334657.478
BHR,X,2023,704,,13241632.316
BHR,X,2023,705,,11356828.803
BHR,X,2023,706,SOM,748161.801
BHR,X,2023,710,,125375275.576
BHR,X,2023,724,,208898311.719
BHR,X,2023,729,SDN,2903978.909
BHR,X,2023,752,,13840512.328
BHR,X,2023,757,,38290547.631
BHR,X,2023,760,SYR,1228943.135
BHR,X,2023,764,,131893320.918
BHR,X,2023,768,,138639.781
BHR,X,2023,784,ARE,1771266924.698
BHR,X,2023,788,TUN,45188723.727
BHR,X,2023,792,TUR,369365274.374
BHR,X,2023,795,,10483.758
BHR,X,2023,800,,83915.255
BHR,X,2023,804,,57644.63
BHR,X,2023,818,EGY,458004007.818
BHR,X,2023,826,,64526491.868
BHR,X,2023,834,,6693792.214
BHR,X,2023,838,,28818452.075
BHR,X,2023,842,,1039410499.314
BHR,X,2023,858,,408365.007
BHR,X,2023,860,,648720.237
BHR,X,2023,887,YEM,33212293.056
BHR,X,2023,894,,681.146
BHR,X,2023,899,,103165272.442
EGY,M,2025,4,AFG,842891.913
EGY,M,2025,8,,1022786.688
EGY,M,2025,12,DZA,14726035.682
EGY,M,2025,20,,197497.11
EGY,M,2025,24,,953908.75
EGY,M,2025,28,,85718.407
EGY,M,2025,31,,4742760.716
EGY,M,2025,32,,576930391.134
EGY,M,2025,36,,374910971.22
EGY,M,2025,40,,376188379.675
EGY,M,2025,44,,65.541
EGY,M,2025,48,BHR,217586520.613
EGY,M,2025,50,BGD,63635087.194
EGY,M,2025,51,,961930.245
EGY,M,2025,52,,40960.062
EGY,M,2025,56,,1030096489.377
EGY,M,2025,64,BTN,48417.843
EGY,M,2025,68,,346476.024
EGY,M,2025,70,,7269083.301
EGY,M,2025,76,,4344767336.784
EGY,M,2025,84,,5227.077
EGY,M,2025,90,,13.518
EGY,M,2025,92,,311317.399
EGY,M,2025,96,,15891321.814
EGY,M,2025,100,,432782770.246
EGY,M,2025,108,,13055.647
EGY,M,2025,112,,17249265.506
EGY,M,2025,116,,16237446.044
EGY,M,2025,120,,6155905.211
EGY,M,2025,124,,340190578.248
EGY,M,2025,132,,6429.43
EGY,M,2025,140,,249064.959
EGY,M,2025,144,LKA,29715415.837
EGY,M,2025,148,,813416.816
EGY,M,2025,152,,124090997.775
EGY,M,2025,156,,18757377714.557
EGY,M,2025,170,,87996773.301
EGY,M,2025,174,,206860.2
EGY,M,2025,178,,111896.456
EGY,M,2025,180,,447350773.623
EGY,M,2025,188,,17047690.475
EGY,M,2025,191,,76761003.634
EGY,M,2025,192,,23006.519
EGY,M,2025,196,,433445493.765
EGY,M,2025,203,,431922011.667
EGY,M,2025,204,,9403946.57
EGY,M,2025,208,,268673484.341
EGY,M,2025,212,,808.702
EGY,M,2025,214,,5369058.434
EGY,M,2025,218,,9264018.87
EGY,M,2025,222,,226814.157
EGY,M,2025,226,,335189.423
EGY,M,2025,231,ETH,27965599.329
EGY,M,2025,232,ERI,2469.231
EGY,M,2025,233,,23926931.89
EGY,M,2025,246,,501393380.152
EGY,M,2025,251,,1744697808.321
EGY,M,2025,262,DJI,16513765.759
EGY,M,2025,266,,381386.276
EGY,M,2025,268,,38563662.452
EGY,M,2025,270,,8.017
EGY,M,2025,275,PSE,435834.199
EGY,M,2025,276,,4351857245.767
EGY,M,2025,288,,25828835.975
EGY,M,2025,300,,293451262.283
EGY,M,2025,308,,9999.963
EGY,M,2025,320,,20162586.35
EGY,M,2025,324,,111645423.324
EGY,M,2025,332,,29564.562
EGY,M,2025,340,,12096.543
EGY,M,2025,344,,61304903.791
EGY,M,2025,348,,226097275.269
EGY,M,2025,352,,13621876.491
EGY,M,2025,360,,1922104963.718
EGY,M,2025,364,IRN,2684096.106
EGY,M,2025,368,IRQ,5588118.954
EGY,M,2025,372,,457769158.045
EGY,M,2025,376,ISR,2337899314.13
EGY,M,2025,380,,2896156768.826
EGY,M,2025,384,,71137698.002
EGY,M,2025,388,,59477.795
EGY,M,2025,392,,891420289.906
EGY,M,2025,398,,34844379.739
EGY,M,2025,400,JOR,254359896.534
EGY,M,2025,404,,262635483.172
EGY,M,2025,410,,1192366315.968
EGY,M,2025,414,KWT,968183412.095
EGY,M,2025,418,,617065.134
EGY,M,2025,422,LBN,244662337.074
EGY,M,2025,426,,6962.943
EGY,M,2025,428,,47587871.147
EGY,M,2025,430,,34849.278
EGY,M,2025,434,LBY,39582586.642
EGY,M,2025,440,,82131299.243
EGY,M,2025,442,,21819602.466
EGY,M,2025,446,,1723006.782
EGY,M,2025,450,,13282829.393
EGY,M,2025,454,,26106883.183
EGY,M,2025,458,,699150992.469
EGY,M,2025,462,MDV,1698.794
EGY,M,2025,466,,174913.807
EGY,M,2025,470,,606966.148
EGY,M,2025,473,,284007.217
EGY,M,2025,478,,22963358.782
EGY,M,2025,480,,244328.223
EGY,M,2025,484,,214880891.692
EGY,M,2025,490,,359885643.801
EGY,M,2025,498,,10179985.057
EGY,M,2025,499,,542920.052
EGY,M,2025,500,,226.524
EGY,M,2025,504,MAR,73290113.079
EGY,M,2025,508,,3667584.375
EGY,M,2025,512,OMN,552215834.789
EGY,M,2025,516,,290162.406
EGY,M,2025,524,NPL,17770.819
EGY,M,2025,528,,1113290077.555
EGY,M,2025,531,,1524.783
EGY,M,2025,554,,213870565.805
EGY,M,2025,558,,278490.242
EGY,M,2025,562,,76440.114
EGY,M,2025,566,,12991561.764
EGY,M,2025,568,,618688426.122
EGY,M,2025,579,,264359685.084
EGY,M,2025,584,,300601.057
EGY,M,2025,586,PAK,106071084.095
EGY,M,2025,591,,30823.319
EGY,M,2025,598,,25988.7
EGY,M,2025,600,,19567761.387
EGY,M,2025,604,,16805384.371
EGY,M,2025,608,,25034395.65
EGY,M,2025,616,,480667852.132
EGY,M,2025,620,,195781746.869
EGY,M,2025,624,,65399.759
EGY,M,2025,634,QAT,43253264.47
EGY,M,2025,642,,395624399.218
EGY,M,2025,643,,5193418645.782
EGY,M,2025,646,,434540.389
EGY,M,2025,654,,19301.035
EGY,M,2025,674,,752127.905
EGY,M,2025,678,,20303.333
EGY,M,2025,682,SAU,9452609019.852
EGY,M,2025,686,,163645566.681
EGY,M,2025,688,,87715420.124
EGY,M,2025,690,,38171.489
EGY,M,2025,694,,887817.339
EGY,M,2025,699,IND,3633189568.276
EGY,M,2025,702,,244170262.908
EGY,M,2025,703,,141703683.069
EGY,M,2025,704,,701105232.468
EGY,M,2025,705,,119713754.092
EGY,M,2025,706,SOM,7776601.188
EGY,M,2025,710,,144264395.733
EGY,M,2025,716,,4693584.736
EGY,M,2025,724,,1599023101.244
EGY,M,2025,728,SSD,108776.354
EGY,M,2025,729,SDN,259560378.7
EGY,M,2025,740,,67463.032
EGY,M,2025,748,,9772906.512
EGY,M,2025,752,,1154782916.73
EGY,M,2025,757,,578262263.859
EGY,M,2025,760,SYR,110268360.756
EGY,M,2025,762,,200370.537
EGY,M,2025,764,,808943982.93
EGY,M,2025,768,,1957.721
EGY,M,2025,780,,149625002.693
EGY,M,2025,784,ARE,2638668099.084
EGY,M,2025,788,TUN,71977036.768
EGY,M,2025,792,TUR,3659159444.835
EGY,M,2025,795,,54065529.759
EGY,M,2025,800,,36156372.967
EGY,M,2025,804,,1893388059.48
EGY,M,2025,807,,7711686.221
EGY,M,2025,826,,1666116651.039
EGY,M,2025,834,,8614530.045
EGY,M,2025,837,,1184607.229
EGY,M,2025,842,,12775142410.484
EGY,M,2025,854,,25281.877
EGY,M,2025,858,,78287424.828
EGY,M,2025,860,,77488965.072
EGY,M,2025,862,,8045816.947
EGY,M,2025,882,,127699.869
EGY,M,2025,887,YEM,62950599.963
EGY,M,2025,894,,7585568.042
EGY,M,2025,899,,167851458.832
EGY,X,2025,4,AFG,1148570.19
EGY,X,2025,8,,94994242.777
EGY,X,2025,12,DZA,1173309416.909
EGY,X,2025,24,,49092855.736
EGY,X,2025,28,,343449.77
EGY,X,2025,31,,101097809.534
EGY,X,2025,32,,30869881.441
EGY,X,2025,36,,51326813.503
EGY,X,2025,40,,38442355.129
EGY,X,2025,44,,120502.67
EGY,X,2025,48,BHR,76394251.832
EGY,X,2025,50,BGD,123927238.652
EGY,X,2025,51,,4216924.417
EGY,X,2025,52,,557612.851
EGY,X,2025,56,,438568866.336
EGY,X,2025,68,,1030947.29
EGY,X,2025,70,,18292017.238
EGY,X,2025,72,,278502.183
EGY,X,2025,76,,1123347638.028
EGY,X,2025,84,,30428.62
EGY,X,2025,92,,88722.38
EGY,X,2025,96,,992788.865
EGY,X,2025,100,,336880989.512
EGY,X,2025,108,,15990824.945
EGY,X,2025,112,,42508057.039
EGY,X,2025,116,,3078519.593
EGY,X,2025,120,,43112657.085
EGY,X,2025,124,,195594192.398
EGY,X,2025,132,,2799530.058
EGY,X,2025,140,,11119019.664
EGY,X,2025,144,LKA,6934615.703
EGY,X,2025,148,,40310946.594
EGY,X,2025,152,,14867420.996
EGY,X,2025,156,,491275525.294
EGY,X,2025,170,,14768421.626
EGY,X,2025,174,,1702033.841
EGY,X,2025,178,,15686489.379
EGY,X,2025,180,,14309322.455
EGY,X,2025,188,,8740996.286
EGY,X,2025,191,,44931225.927
EGY,X,2025,192,,10764426.872
EGY,X,2025,196,,119241714.803
EGY,X,2025,203,,175476628.93
EGY,X,2025,204,,10150846.707
EGY,X,2025,208,,81285064.337
EGY,X,2025,212,,1114011.081
EGY,X,2025,214,,30387000.421
EGY,X,2025,218,,11135006.139
EGY,X,2025,222,,5542323.163
EGY,X,2025,226,,1445555.574
EGY,X,2025,231,ETH,79450980.254
EGY,X,2025,232,ERI,7529319.145
EGY,X,2025,233,,6246254.362
EGY,X,2025,246,,42361727.045
EGY,X,2025,251,,1103407262.033
EGY,X,2025,262,DJI,35843377.505
EGY,X,2025,266,,16016504.318
EGY,X,2025,268,,109767160.479
EGY,X,2025,270,,24405079.687
EGY,X,2025,275,PSE,438782267.985
EGY,X,2025,276,,1249055284.774
EGY,X,2025,288,,129046451.209
EGY,X,2025,300,,749523207.149
EGY,X,2025,308,,102175.56
EGY,X,2025,320,,27021295.268
EGY,X,2025,324,,34279640.618
EGY,X,2025,332,,23556313.148
EGY,X,2025,340,,3139181.28
EGY,X,2025,344,,17218191.861
EGY,X,2025,348,,178771512.095
EGY,X,2025,352,,129792.177
EGY,X,2025,360,,177989081.039
EGY,X,2025,364,IRN,4056956.176
EGY,X,2025,368,IRQ,881859385.473
EGY,X,2025,372,,188799413.357
EGY,X,2025,376,ISR,304064094.51
EGY,X,2025,380,,4042094988.676
EGY,X,2025,384,,176452629.774
EGY,X,2025,388,,1755893.156
EGY,X,2025,392,,57519496.704
EGY,X,2025,398,,108704317.26
EGY,X,2025,400,JOR,744227471.882
EGY,X,2025,404,,330655020.694
EGY,X,2025,410,,61510779.538
EGY,X,2025,414,KWT,330084304.184
EGY,X,2025,422,LBN,970457251.413
EGY,X,2025,426,,7198.472
EGY,X,2025,428,,15208415.617
EGY,X,2025,430,,17131847.884
EGY,X,2025,434,LBY,1494112605.681
EGY,X,2025,440,,98500319.708
EGY,X,2025,442,,3990165.686
EGY,X,2025,446,,130.0
EGY,X,2025,450,,109021959.34
EGY,X,2025,454,,9307727.18
EGY,X,2025,458,,88043167.145
EGY,X,2025,462,MDV,4049921.259
EGY,X,2025,466,,22847898.664
EGY,X,2025,470,,161871636.555
EGY,X,2025,478,,59694306.571
EGY,X,2025,480,,53904478.279
EGY,X,2025,484,,81563409.211
EGY,X,2025,490,,15772614.77
EGY,X,2025,496,,75853.5
