reporter_code,flow,year,hs2_code,value_usd
MAR,X,2025,87,16123342436.86
MAR,X,2025,89,43053695.187
MAR,X,2025,92,6410920.686
MAR,X,2025,93,965.162
MAR,X,2025,95,22699888.832
MAR,X,2025,15,231098140.318
MAR,X,2025,18,20773932.288
MAR,X,2025,35,2682856.635
MAR,X,2025,41,29069356.896
MAR,X,2025,55,116264929.309
MAR,X,2025,58,56525100.313
MAR,X,2025,61,1796222887.972
MAR,X,2025,79,4729923.864
MAR,X,2025,82,15489099.982
MAR,X,2025,02,3123551.972
MAR,X,2025,16,1411292557.883
MAR,X,2025,19,148907840.243
MAR,X,2025,22,47457624.61
MAR,X,2025,80,324627.319
MAR,X,2025,83,151743348.799
MAR,X,2025,86,1903837.036
MAR,X,2025,01,18701991.614
MAR,X,2025,04,104681462.43
MAR,X,2025,07,2258371840.754
MAR,X,2025,21,273152925.029
MAR,X,2025,24,145897011.611
MAR,X,2025,44,81227150.516
MAR,X,2025,47,12930538.859
MAR,X,2025,64,647173481.874
MAR,X,2025,67,227842.853
MAR,X,2025,88,3799993616.914
MAR,X,2025,91,1723580.635
OMN,M,2024,16,94314650.047
OMN,M,2024,02,426432654.729
OMN,M,2024,05,24283461.6
OMN,M,2024,41,1384387.514
OMN,M,2024,89,18219633.261
OMN,M,2024,03,112332166.274
OMN,M,2024,43,178933.68
OMN,M,2024,01,480501307.44
OMN,M,2024,99,20185409.591
OMN,M,2024,24,428369851.085
OMN,M,2024,85,3149670125.11
OMN,M,2024,48,255385963.189
OMN,M,2024,84,4480777953.976
OMN,M,2024,08,420586207.404
OMN,M,2024,19,399764803.015
OMN,M,2024,35,49862090.949
OMN,M,2024,18,98174426.374
OMN,M,2024,21,235509229.8
OMN,M,2024,06,13659042.891
OMN,M,2024,37,6105552.656
OMN,M,2024,83,100119773.575
OMN,M,2024,75,36411581.217
OMN,M,2024,78,11746626.77
OMN,M,2024,81,6210873.852
OMN,M,2024,90,693774394.233
OMN,M,2024,11,55646449.848
OMN,M,2024,54,35207292.533
OMN,M,2024,58,2271149.541
OMN,M,2024,94,309588259.594
OMN,M,2024,12,60828826.953
OMN,M,2024,28,450804241.167
OMN,M,2024,40,312821390.928
OMN,M,2024,57,33511422.574
OMN,M,2024,55,28879053.271
OMN,M,2024,34,234900753.859
OMN,M,2024,51,670808.842
OMN,M,2024,52,9308418.711
OMN,M,2024,68,97534847.702
OMN,M,2024,82,94819016.757
OMN,M,2024,71,1078741636.803
OMN,M,2024,72,1532672023.609
OMN,M,2024,74,568615471.152
OMN,M,2024,87,3806710508.997
OMN,M,2024,92,1852231.467
OMN,M,2024,93,2563485.042
OMN,M,2024,95,59429417.332
OMN,M,2024,96,137334660.383
OMN,M,2024,70,112081232.594
OMN,M,2024,79,41053607.218
OMN,M,2024,09,166622160.988
OMN,M,2024,14,449641.092
OMN,M,2024,17,174500051.743
OMN,M,2024,20,248143775.945
OMN,M,2024,25,183904584.888
OMN,M,2024,29,1354697350.286
OMN,M,2024,31,42197828.282
OMN,M,2024,32,149871633.055
OMN,M,2024,23,222616030.861
OMN,M,2024,45,3259622.882
OMN,M,2024,46,5014083.217
OMN,M,2024,49,17397872.535
OMN,M,2024,60,8476631.976
OMN,M,2024,63,71422129.927
OMN,M,2024,66,1921984.392
OMN,M,2024,65,17206855.63
OMN,M,2024,69,181849942.498
OMN,M,2024,33,435874873.18
OMN,M,2024,30,772180714.006
OMN,M,2024,59,9334962.274
OMN,M,2024,80,7844070.209
OMN,M,2024,27,10410289874.475
OMN,M,2024,88,116503817.763
OMN,M,2024,44,215915201.223
OMN,M,2024,38,417581604.028
OMN,M,2024,15,392541164.535
OMN,M,2024,61,239208600.406
OMN,M,2024,73,1496214429.388
OMN,M,2024,36,28411901.126
OMN,M,2024,50,1503466.838
OMN,M,2024,76,277453151.711
OMN,M,2024,56,29805755.48
OMN,M,2024,53,1471937.579
OMN,M,2024,13,7445123.525
OMN,M,2024,10,807932914.21
OMN,M,2024,62,126853856.759
OMN,M,2024,86,5116252.268
OMN,M,2024,39,1059695985.338
OMN,M,2024,42,62997136.442
OMN,M,2024,22,142199804.719
OMN,M,2024,47,9496642.378
OMN,M,2024,67,3000637.186
OMN,M,2024,91,138578584.959
OMN,M,2024,64,124837934.785
OMN,M,2024,04,781636544.941
OMN,M,2024,26,1561271300.548
OMN,M,2024,97,9770686.591
OMN,M,2024,07,291548113.978
OMN,X,2024,10,46683029.836
OMN,X,2024,84,761219317.404
OMN,X,2024,40,40777126.074
OMN,X,2024,74,19863232.739
OMN,X,2024,32,34255685.252
OMN,X,2024,38,24538897.231
OMN,X,2024,90,153453346.964
OMN,X,2024,78,24553183.317
OMN,X,2024,34,73929877.648
OMN,X,2024,52,186447.334
OMN,X,2024,68,174540181.781
OMN,X,2024,54,8468525.344
OMN,X,2024,25,431246332.225
OMN,X,2024,51,126928.478
OMN,X,2024,66,82715.214
OMN,X,2024,94,45338330.228
OMN,X,2024,72,1810207086.894
OMN,X,2024,87,440599653.407
OMN,X,2024,71,646785078.312
OMN,X,2024,92,308585.175
OMN,X,2024,95,7740499.338
OMN,X,2024,96,16858280.858
OMN,X,2024,21,160301812.493
OMN,X,2024,82,13943159.926
OMN,X,2024,03,407418636.554
OMN,X,2024,46,356858.257
OMN,X,2024,48,77117630.569
OMN,X,2024,49,83496702.08
OMN,X,2024,28,133430491.339
OMN,X,2024,29,625348675.224
OMN,X,2024,31,1143882367.521
OMN,X,2024,45,2594176.849
OMN,X,2024,57,1468241.87
OMN,X,2024,70,45283204.09
OMN,X,2024,63,14078247.052
OMN,X,2024,65,1365022.104
OMN,X,2024,69,26598098.788
OMN,X,2024,73,484576342.545
OMN,X,2024,30,125590647.398
OMN,X,2024,39,2646264513.414
OMN,X,2024,85,924559863.312
OMN,X,2024,27,47040569601.284
OMN,X,2024,58,58031.209
OMN,X,2024,61,34590694.354
OMN,X,2024,76,1126585730.357
OMN,X,2024,56,945409.621
OMN,X,2024,50,634.59
OMN,X,2024,97,151033328.762
OMN,X,2024,33,54104051.931
OMN,X,2024,83,17613992.17
OMN,X,2024,62,10819079.307
OMN,X,2024,42,3011833.545
OMN,X,2024,64,23019094.892
OMN,X,2024,04,420057052.659
OMN,X,2024,91,74658444.617
OMN,X,2024,67,201565.669
OMN,X,2024,44,20410925.846
OMN,X,2024,07,47053643.619
OMN,X,2024,06,931854.355
OMN,X,2024,16,11515594.26
OMN,X,2024,12,24088265.242
OMN,X,2024,81,9851284.77
OMN,X,2024,02,97396135.088
OMN,X,2024,05,751482.444
OMN,X,2024,37,1897560.465
OMN,X,2024,80,63685.305
OMN,X,2024,75,2076993.495
OMN,X,2024,89,441385843.262
OMN,X,2024,41,1172616.383
OMN,X,2024,11,102502650.035
OMN,X,2024,26,1982765141.24
OMN,X,2024,09,16110192.433
OMN,X,2024,13,1741664.497
OMN,X,2024,93,1132501.949
OMN,X,2024,79,5412793.23
OMN,X,2024,17,35620624.132
OMN,X,2024,08,44127664.43
OMN,X,2024,14,48754.226
OMN,X,2024,20,88073672.164
OMN,X,2024,23,134240236.461
OMN,X,2024,43,938.882
OMN,X,2024,60,577310.792
OMN,X,2024,01,238804584.802
OMN,X,2024,35,3924369.305
OMN,X,2024,18,4372858.251
OMN,X,2024,15,268761461.218
OMN,X,2024,99,27327950.542
OMN,X,2024,55,11484970.073
OMN,X,2024,36,1318488.945
OMN,X,2024,53,8018.205
OMN,X,2024,86,2667981.79
OMN,X,2024,59,427921.976
OMN,X,2024,22,24284592.94
OMN,X,2024,19,221913898.222
OMN,X,2024,88,233589175.187
OMN,X,2024,47,2230871.258
OMN,X,2024,24,411027567.627
PSE,M,2023,02,89862116.994
PSE,M,2023,03,31406689.397
PSE,M,2023,05,757803.917
PSE,M,2023,06,5315456.261
PSE,M,2023,08,121698648.972
PSE,M,2023,11,70591791.658
PSE,M,2023,14,96276.126
PSE,M,2023,17,104136662.836
PSE,M,2023,19,222662748.401
PSE,M,2023,20,92067359.723
PSE,M,2023,22,240018344.625
PSE,M,2023,23,396539008.106
PSE,M,2023,25,274467813.52
PSE,M,2023,26,1025304.383
PSE,M,2023,28,12481747.324
PSE,M,2023,31,25400327.039
PSE,M,2023,34,59506565.914
PSE,M,2023,37,314508.369
PSE,M,2023,39,291014262.068
PSE,M,2023,40,27579982.697
PSE,M,2023,42,11567112.228
PSE,M,2023,43,6227.041
PSE,M,2023,45,289339.827
PSE,M,2023,46,244877.334
PSE,M,2023,48,111136236.467
PSE,M,2023,51,13683.664
PSE,M,2023,54,9755159.654
PSE,M,2023,57,14819888.679
PSE,M,2023,59,1679594.409
PSE,M,2023,60,13049398.355
PSE,M,2023,62,43263156.323
PSE,M,2023,63,17407202.605
PSE,M,2023,65,1064972.897
PSE,M,2023,66,436633.278
PSE,M,2023,68,41612009.793
PSE,M,2023,69,124549214.254
PSE,M,2023,71,3065858.013
PSE,M,2023,74,6333710.476
PSE,M,2023,80,83981.094
PSE,M,2023,82,14712594.642
PSE,M,2023,83,21029956.452
PSE,M,2023,85,412791706.742
PSE,M,2023,86,2952837.385
PSE,M,2023,91,2425927.473
PSE,M,2023,94,77693816.746
PSE,M,2023,97,163320.161
PSE,M,2023,10,118985977.225
PSE,M,2023,13,481769.782
PSE,M,2023,16,24686217.829
PSE,M,2023,33,128710027.765
PSE,M,2023,36,2454669.119
PSE,M,2023,53,76514.195
PSE,M,2023,56,4563583.121
PSE,M,2023,73,96535081.641
PSE,M,2023,76,131236943.3
PSE,M,2023,79,299126.807
PSE,M,2023,96,59815606.08
PSE,M,2023,09,66641365.299
PSE,M,2023,12,47138757.83
PSE,M,2023,29,38709910.283
PSE,M,2023,32,44562723.445
PSE,M,2023,35,15366698.376
PSE,M,2023,49,5927507.308
PSE,M,2023,52,1259233.385
PSE,M,2023,55,3930807.583
PSE,M,2023,72,290843218.768
PSE,M,2023,75,494178.859
PSE,M,2023,92,986866.976
PSE,M,2023,95,17947289.255
PSE,M,2023,01,276510161.07
PSE,M,2023,15,68574386.626
PSE,M,2023,18,79232268.183
PSE,M,2023,21,98195564.058
PSE,M,2023,38,80998619.836
PSE,M,2023,41,3021496.204
PSE,M,2023,58,4031941.383
PSE,M,2023,61,37639790.885
PSE,M,2023,78,134796.187
PSE,M,2023,81,119378.499
PSE,M,2023,84,327564924.753
PSE,M,2023,04,182485855.487
PSE,M,2023,07,41866555.371
PSE,M,2023,24,196370581.355
PSE,M,2023,27,1752761704.529
PSE,M,2023,30,234926324.992
PSE,M,2023,44,146735160.67
PSE,M,2023,47,296789.381
PSE,M,2023,50,102579.27
PSE,M,2023,64,44753275.643
PSE,M,2023,67,3365615.434
PSE,M,2023,70,39286606.498
PSE,M,2023,87,436940606.026
PSE,M,2023,90,113827654.764
PSE,M,2023,99,45154.706
PSE,X,2023,02,468813.303
PSE,X,2023,03,1251336.898
PSE,X,2023,05,2795.002
PSE,X,2023,06,5578959.525
PSE,X,2023,08,74908632.104
PSE,X,2023,11,5578360.836
PSE,X,2023,14,1638.757
PSE,X,2023,17,11867704.426
PSE,X,2023,19,17791719.574
PSE,X,2023,20,18209618.379
PSE,X,2023,22,34755305.025
PSE,X,2023,23,11702.38
PSE,X,2023,25,69460429.71
PSE,X,2023,26,150323.366
PSE,X,2023,28,453787.426
PSE,X,2023,31,1331298.695
PSE,X,2023,34,16020723.336
PSE,X,2023,39,137374622.361
PSE,X,2023,40,4398820.572
PSE,X,2023,42,852430.11
PSE,X,2023,43,1577.969
PSE,X,2023,45,464959.588
PSE,X,2023,46,371.539
PSE,X,2023,48,27079516.987
PSE,X,2023,51,4773.299
PSE,X,2023,54,1914671.909
PSE,X,2023,57,961313.895
PSE,X,2023,59,1443130.062
PSE,X,2023,60,96816.121
PSE,X,2023,62,3098984.805
PSE,X,2023,63,2303610.487
PSE,X,2023,65,72276.139
PSE,X,2023,66,352722.002
PSE,X,2023,68,173372250.976
PSE,X,2023,69,26524364.683
PSE,X,2023,71,19628.07
PSE,X,2023,74,21803412.09
PSE,X,2023,80,897191.865
PSE,X,2023,82,2912143.811
PSE,X,2023,83,2017840.244
PSE,X,2023,85,34453647.944
PSE,X,2023,86,1382.152
PSE,X,2023,91,14550.366
PSE,X,2023,94,199056304.004
PSE,X,2023,97,48392.378
PSE,X,2023,10,6366859.111
PSE,X,2023,13,53499.935
PSE,X,2023,16,6717934.75
PSE,X,2023,33,16550079.859
PSE,X,2023,36,13491.406
PSE,X,2023,53,764.5
PSE,X,2023,56,272476.376
PSE,X,2023,73,59111266.046
PSE,X,2023,76,56921744.599
PSE,X,2023,96,2878039.227
PSE,X,2023,04,6833797.118
PSE,X,2023,07,24950773.159
PSE,X,2023,24,10669331.887
PSE,X,2023,27,1420000.856
PSE,X,2023,30,12477634.578
PSE,X,2023,44,35063305.01
PSE,X,2023,47,5228.107
PSE,X,2023,50,625.232
PSE,X,2023,64,19728288.135
PSE,X,2023,67,10953.784
PSE,X,2023,70,21799151.276
PSE,X,2023,87,16930664.301
PSE,X,2023,90,16274361.7
PSE,X,2023,15,46146122.457
PSE,X,2023,18,17882428.496
PSE,X,2023,21,22558900.652
PSE,X,2023,38,1852857.049
PSE,X,2023,41,2195844.542
PSE,X,2023,58,1620693.24
PSE,X,2023,61,1826868.792
PSE,X,2023,78,3684112.098
PSE,X,2023,84,20457326.923
PSE,X,2023,09,16209960.38
PSE,X,2023,12,5678432.827
PSE,X,2023,29,336605.279
PSE,X,2023,32,5709459.162
PSE,X,2023,35,580814.77
PSE,X,2023,49,2101421.459
PSE,X,2023,52,1621362.799
PSE,X,2023,55,192785.648
PSE,X,2023,72,150482939.493
PSE,X,2023,75,4814577.334
PSE,X,2023,92,110469.36
PSE,X,2023,95,888810.739
QAT,M,2024,99,404157354.689
QAT,M,2024,10,335092055.181
QAT,M,2024,13,7592798.493
QAT,M,2024,30,1134795138.399
QAT,M,2024,33,498189148.744
QAT,M,2024,36,9515382.762
QAT,M,2024,50,2495361.765
QAT,M,2024,53,2594902.648
QAT,M,2024,56,23167105.599
QAT,M,2024,70,102749307.628
QAT,M,2024,73,1652944243.959
QAT,M,2024,76,155582778.022
QAT,M,2024,94,570936806.339
QAT,M,2024,97,63971784.845
QAT,M,2024,01,183859894.739
QAT,M,2024,04,385486335.856
QAT,M,2024,07,262570623.759
QAT,M,2024,21,247108812.36
QAT,M,2024,24,41290450.323
QAT,M,2024,27,2228997379.112
QAT,M,2024,44,176046677.857
QAT,M,2024,47,1169197.065
QAT,M,2024,64,299971746.346
QAT,M,2024,67,6877200.365
QAT,M,2024,85,2905281798.524
QAT,M,2024,88,1137825568.407
QAT,M,2024,91,415459305.807
QAT,M,2024,03,123796420.041
QAT,M,2024,05,2228159.962
QAT,M,2024,06,42449329.841
QAT,M,2024,08,364282348.094
QAT,M,2024,09,145504446.063
QAT,M,2024,11,32135417.159
QAT,M,2024,12,52293667.024
QAT,M,2024,14,423355.877
QAT,M,2024,17,108340633.491
QAT,M,2024,20,169589740.817
QAT,M,2024,23,107842167.087
QAT,M,2024,25,217785874.798
QAT,M,2024,26,483108136.619
QAT,M,2024,28,622943754.382
QAT,M,2024,29,176350505.45
QAT,M,2024,31,9327165.444
QAT,M,2024,32,106940865.095
QAT,M,2024,34,197747448.849
QAT,M,2024,37,5801095.584
QAT,M,2024,40,260799933.11
QAT,M,2024,43,2541323.396
QAT,M,2024,45,1136479.39
QAT,M,2024,46,4819676.417
QAT,M,2024,48,213665765.333
QAT,M,2024,49,38008157.269
QAT,M,2024,51,3103650.04
QAT,M,2024,52,9072058.811
QAT,M,2024,54,26086922.408
QAT,M,2024,57,57222898.244
QAT,M,2024,60,15531731.884
QAT,M,2024,63,92402692.999
QAT,M,2024,65,16301215.895
QAT,M,2024,66,2049996.072
QAT,M,2024,68,152842797.657
QAT,M,2024,69,141745446.697
QAT,M,2024,71,1412686338.262
QAT,M,2024,72,421335685.616
QAT,M,2024,74,459775804.229
QAT,M,2024,75,66743322.69
QAT,M,2024,78,7722076.235
QAT,M,2024,81,13023930.674
QAT,M,2024,84,7327960923.429
QAT,M,2024,87,2867926511.628
QAT,M,2024,89,258678687.419
QAT,M,2024,90,784331180.161
QAT,M,2024,92,2162162.949
QAT,M,2024,93,764842497.644
QAT,M,2024,95,121655106.877
QAT,M,2024,96,128468356.323
QAT,M,2024,15,138043774.192
QAT,M,2024,18,128883338.896
QAT,M,2024,35,29211501.918
QAT,M,2024,38,399355764.763
QAT,M,2024,41,1166915.966
QAT,M,2024,55,23981488.84
QAT,M,2024,58,4714087.826
QAT,M,2024,61,367483466.319
QAT,M,2024,79,16415374.061
QAT,M,2024,82,70711893.124
QAT,M,2024,02,677266396.192
QAT,M,2024,16,85173358.45
QAT,M,2024,19,309730346.098
QAT,M,2024,22,109765760.28
QAT,M,2024,39,639272442.702
QAT,M,2024,42,256200249.75
QAT,M,2024,59,28827408.326
QAT,M,2024,62,465467757.821
QAT,M,2024,80,3688935.788
QAT,M,2024,83,109089777.846
QAT,M,2024,86,35984070.777
QAT,X,2024,67,113803.569
QAT,X,2024,85,328591224.019
QAT,X,2024,88,539654680.553
QAT,X,2024,91,30009753.605
QAT,X,2024,01,53733813.636
QAT,X,2024,04,2305250.51
QAT,X,2024,07,2824763.138
QAT,X,2024,21,2988716.157
QAT,X,2024,24,168313.184
QAT,X,2024,27,79608644024.687
QAT,X,2024,44,5505431.773
QAT,X,2024,47,1785779.914
QAT,X,2024,64,22232448.519
QAT,X,2024,03,1078788.992
QAT,X,2024,05,32521.153
QAT,X,2024,06,287374.446
QAT,X,2024,08,5433280.401
QAT,X,2024,09,1846216.177
QAT,X,2024,11,601513.726
QAT,X,2024,12,407495.323
QAT,X,2024,14,95252.746
QAT,X,2024,17,299347.248
QAT,X,2024,20,2060373.866
QAT,X,2024,23,429560.982
QAT,X,2024,25,326463178.176
QAT,X,2024,26,2097634.305
QAT,X,2024,28,1722341835.76
QAT,X,2024,29,1077285688.614
QAT,X,2024,31,1845704561.66
QAT,X,2024,32,2283236.774
QAT,X,2024,34,50929778.52
QAT,X,2024,37,249707.688
QAT,X,2024,40,14357573.929
QAT,X,2024,43,956685.423
QAT,X,2024,45,204158.513
QAT,X,2024,46,275519.226
QAT,X,2024,48,28847966.262
QAT,X,2024,49,1085491.19
QAT,X,2024,52,130129.393
QAT,X,2024,54,3109593.903
QAT,X,2024,57,1140457.123
QAT,X,2024,60,374060.983
QAT,X,2024,63,13142113.235
QAT,X,2024,65,1747294.75
QAT,X,2024,66,21579.67
QAT,X,2024,68,4520624.648
QAT,X,2024,69,5902797.151
QAT,X,2024,71,268147624.234
QAT,X,2024,72,690327388.676
QAT,X,2024,74,153024842.423
QAT,X,2024,75,2946206.543
QAT,X,2024,78,21124691.944
QAT,X,2024,81,83204.119
QAT,X,2024,84,799291972.516
QAT,X,2024,87,720596450.793
QAT,X,2024,89,1064405343.78
QAT,X,2024,90,113703480.187
QAT,X,2024,92,315039.006
QAT,X,2024,93,90867856.679
QAT,X,2024,95,77038601.972
QAT,X,2024,96,6596609.227
QAT,X,2024,99,52940278.485
QAT,X,2024,15,12096072.319
QAT,X,2024,18,968515.917
QAT,X,2024,35,333527.192
QAT,X,2024,38,247275519.099
QAT,X,2024,41,10149.725
QAT,X,2024,55,151671.151
QAT,X,2024,58,569047.243
QAT,X,2024,61,19494406.258
QAT,X,2024,79,3197601.044
QAT,X,2024,82,13329136.034
QAT,X,2024,10,411434.608
QAT,X,2024,13,18009.066
QAT,X,2024,30,5516925.729
QAT,X,2024,33,12063413.803
QAT,X,2024,50,10613991.026
QAT,X,2024,56,390622.795
QAT,X,2024,70,32205526.094
QAT,X,2024,73,195987688.662
QAT,X,2024,76,1875874108.12
QAT,X,2024,94,21466942.763
QAT,X,2024,97,46045461.571
QAT,X,2024,02,7605336.408
QAT,X,2024,16,3093236.485
QAT,X,2024,19,2040127.163
QAT,X,2024,22,1905190.352
QAT,X,2024,39,2642143404.28
QAT,X,2024,42,28801906.647
QAT,X,2024,59,1830483.21
QAT,X,2024,62,63046546.993
QAT,X,2024,80,42465.933
QAT,X,2024,83,5065210.352
QAT,X,2024,86,14671967.055
SAU,M,2025,99,8878459169.381
SAU,M,2025,03,467691317.313
SAU,M,2025,14,9263811.849
SAU,M,2025,54,456950966.245
SAU,M,2025,78,19716453.313
SAU,M,2025,93,17755.2
SAU,M,2025,10,5312997079.479
SAU,M,2025,13,64949604.012
SAU,M,2025,01,1200078554.468
SAU,M,2025,02,3035178173.94
SAU,M,2025,16,489255822.116
SAU,M,2025,19,2163908311.582
SAU,M,2025,80,17614074.354
SAU,M,2025,05,6827721.152
SAU,M,2025,08,2092276537.087
SAU,M,2025,09,1865213078.515
SAU,M,2025,11,227081867.639
SAU,M,2025,17,1480977494.246
SAU,M,2025,20,1518511612.315
SAU,M,2025,26,532726515.192
SAU,M,2025,29,2548679792.125
SAU,M,2025,31,189660934.637
SAU,M,2025,34,794279742.995
SAU,M,2025,37,37715479.938
SAU,M,2025,40,2476159840.819
SAU,M,2025,43,4072685.651
SAU,M,2025,45,58041698.859
SAU,M,2025,46,56697280.709
SAU,M,2025,48,1758596066.249
SAU,M,2025,49,203060450.538
SAU,M,2025,51,21128240.264
SAU,M,2025,52,34211370.294
SAU,M,2025,57,528984198.879
SAU,M,2025,60,107846084.815
SAU,M,2025,63,371127969.439
SAU,M,2025,65,141306641.5
SAU,M,2025,66,18554606.899
SAU,M,2025,68,986637221.933
SAU,M,2025,69,695050586.821
SAU,M,2025,71,12005148363.931
SAU,M,2025,72,6705146910.481
SAU,M,2025,74,4516699770.325
SAU,M,2025,75,229147663.931
SAU,M,2025,81,96599891.607
SAU,M,2025,84,37430068169.743
SAU,M,2025,87,28595692888.913
SAU,M,2025,89,1850078170.859
SAU,M,2025,90,6690016403.892
SAU,M,2025,92,7602263.828
SAU,M,2025,95,986900601.936
SAU,M,2025,96,678315350.346
SAU,M,2025,30,9649263655.282
SAU,M,2025,33,2932290775.587
SAU,M,2025,36,44339436.821
SAU,M,2025,50,4152931.252
SAU,M,2025,56,208507707.14
SAU,M,2025,70,791712885.63
SAU,M,2025,73,8007265955.024
SAU,M,2025,76,2175555176.528
SAU,M,2025,94,3216065211.934
SAU,M,2025,97,292948486.062
SAU,M,2025,04,2788656570.325
SAU,M,2025,07,647227338.224
SAU,M,2025,21,2062069163.376
SAU,M,2025,24,653811485.239
SAU,M,2025,27,11423010071.054
SAU,M,2025,44,1867333856.142
SAU,M,2025,64,1122260636.962
SAU,M,2025,67,54473993.748
SAU,M,2025,85,35953394277.951
SAU,M,2025,91,672006382.8
SAU,M,2025,15,1896718401.842
SAU,M,2025,18,828209111.686
SAU,M,2025,35,258912317.103
SAU,M,2025,38,2801861674.223
SAU,M,2025,41,1326003.217
SAU,M,2025,55,272330028.204
SAU,M,2025,58,47561536.861
SAU,M,2025,61,1941922072.541
SAU,M,2025,79,408522157.907
SAU,M,2025,82,792318741.904
SAU,M,2025,22,213376896.801
SAU,M,2025,39,5479262847.157
SAU,M,2025,42,722023550.892
SAU,M,2025,59,94967930.254
SAU,M,2025,62,2446970245.254
SAU,M,2025,83,1032723018.242
SAU,M,2025,86,474233714.461
SAU,M,2025,06,156362455.288
SAU,M,2025,12,960596258.141
SAU,M,2025,23,1350291689.945
SAU,M,2025,25,450055969.359
SAU,M,2025,28,1319230725.824
SAU,M,2025,32,907550390.278
SAU,M,2025,53,14845645.252
SAU,M,2025,47,257983148.558
SAU,M,2025,88,2927289343.791
SAU,X,2025,26,981429620.268
SAU,X,2025,72,529030886.08
SAU,X,2025,62,113787184.356
SAU,X,2025,80,10035745.459
SAU,X,2025,09,184798208.443
SAU,X,2025,17,696234977.77
SAU,X,2025,28,1747292837.041
SAU,X,2025,29,10044950273.029
SAU,X,2025,32,590350094.046
SAU,X,2025,40,766971060.52
SAU,X,2025,57,60233967.953
SAU,X,2025,63,69681234.471
SAU,X,2025,69,244711451.326
SAU,X,2025,71,4404741728.126
SAU,X,2025,74,2084258426.853
SAU,X,2025,75,196033488.317
SAU,X,2025,81,104634002.375
SAU,X,2025,84,5565852871.973
SAU,X,2025,87,2665100864.247
SAU,X,2025,90,523731607.88
SAU,X,2025,76,2828910982.828
SAU,X,2025,94,109866206.707
SAU,X,2025,38,1132147109.885
SAU,X,2025,55,56689318.309
SAU,X,2025,61,91583315.011
SAU,X,2025,79,61190405.032
SAU,X,2025,82,110893457.92
SAU,X,2025,02,335912604.999
SAU,X,2025,22,415190038.79
SAU,X,2025,39,18201783956.589
SAU,X,2025,42,23476017.36
SAU,X,2025,59,8049532.901
SAU,X,2025,83,130231447.495
SAU,X,2025,33,427474291.743
SAU,X,2025,56,114424183.297
SAU,X,2025,70,330247867.595
SAU,X,2025,73,674894101.236
SAU,X,2025,27,214378704648.267
SAU,X,2025,85,16281903217.124
SAU,X,2025,88,928222530.269
SAU,X,2025,91,179272683.841
SAU,X,2025,03,190989792.254
SAU,X,2025,05,611112.808
SAU,X,2025,06,6787024.352
SAU,X,2025,08,633704681.521
SAU,X,2025,11,29000068.096
SAU,X,2025,12,20024859.717
SAU,X,2025,14,244825.336
SAU,X,2025,20,389945137.408
SAU,X,2025,23,119921450.832
SAU,X,2025,25,631187801.49
SAU,X,2025,31,6851680984.046
SAU,X,2025,34,498856978.502
SAU,X,2025,37,2955728.57
SAU,X,2025,43,1553769.353
SAU,X,2025,45,2995870.971
SAU,X,2025,46,1211301.615
SAU,X,2025,48,660931032.795
SAU,X,2025,49,17602710.087
SAU,X,2025,51,5843919.54
SAU,X,2025,52,1328805.883
SAU,X,2025,54,122494729.798
SAU,X,2025,60,15083347.389
SAU,X,2025,65,4842753.927
SAU,X,2025,66,216359.203
SAU,X,2025,68,278194401.077
SAU,X,2025,78,106382356.796
SAU,X,2025,89,6905042156.18
SAU,X,2025,92,16479439.139
SAU,X,2025,93,3096552.039
SAU,X,2025,95,139594279.878
SAU,X,2025,96,262046288.342
SAU,X,2025,97,553292558.116
SAU,X,2025,15,438379682.813
SAU,X,2025,18,94408251.58
SAU,X,2025,35,74583936.132
SAU,X,2025,41,34628265.5
SAU,X,2025,58,5503613.135
SAU,X,2025,16,120067901.768
SAU,X,2025,19,1022773234.651
SAU,X,2025,86,28617199.291
SAU,X,2025,10,6259340.345
SAU,X,2025,13,12348789.488
SAU,X,2025,30,563165035.04
SAU,X,2025,36,1319391.216
SAU,X,2025,50,40551.734
SAU,X,2025,53,52722.934
SAU,X,2025,01,79685500.463
SAU,X,2025,04,1640966074.912
SAU,X,2025,07,61991491.975
SAU,X,2025,21,178548269.165
SAU,X,2025,24,6048084.076
SAU,X,2025,44,107209580.273
SAU,X,2025,47,44956126.962
SAU,X,2025,64,29152921.698
SAU,X,2025,67,822966.677
SAU,X,2025,99,561722871.555
TUN,M,2024,03,143976611.89
TUN,M,2024,05,5222191.351
TUN,M,2024,10,1150808876.097
TUN,M,2024,12,273125884.443
TUN,M,2024,13,8444236.34
TUN,M,2024,14,2092999.664
TUN,M,2024,22,26138811.106
TUN,M,2024,25,181673655.606
TUN,M,2024,26,2444539.018
TUN,M,2024,28,154027760.28
TUN,M,2024,29,240150446.404
TUN,M,2024,30,660601257.814
TUN,M,2024,31,93835292.371
TUN,M,2024,32,154101760.181
TUN,M,2024,33,170131703.547
TUN,M,2024,34,116500557.425
TUN,M,2024,36,627741.699
TUN,M,2024,37,10993526.518
TUN,M,2024,39,1622967569.917
TUN,M,2024,40,202263242.272
TUN,M,2024,42,34464192.761
TUN,M,2024,43,414119.282
TUN,M,2024,45,447380.958
TUN,M,2024,49,19282500.187
TUN,M,2024,52,576705030.296
TUN,M,2024,54,258812014.656
TUN,M,2024,56,97766402.971
TUN,M,2024,57,9657996.139
TUN,M,2024,59,191366612.564
