reporter_code,flow,year,partner_comtrade_code,partner_code,value_usd
TUR,X,2025,440,,547293575.0
TUR,X,2025,442,,97197936.0
TUR,X,2025,446,,716714.0
TUR,X,2025,450,,53480545.0
TUR,X,2025,454,,8720041.0
TUR,X,2025,458,,629190089.0
TUR,X,2025,462,MDV,69139185.0
TUR,X,2025,466,,192667997.0
TUR,X,2025,470,,841108009.0
TUR,X,2025,478,,245286254.0
TUR,X,2025,480,,88614045.0
TUR,X,2025,484,,1320493210.0
TUR,X,2025,490,,191780119.0
TUR,X,2025,496,,103682744.0
TUR,X,2025,498,,668204246.0
TUR,X,2025,499,,195089845.0
TUR,X,2025,500,,237.0
TUR,X,2025,504,MAR,4333259012.0
TUR,X,2025,508,,48830244.0
TUR,X,2025,512,OMN,345987432.0
TUR,X,2025,516,,7815409.0
TUR,X,2025,520,,435892.0
TUR,X,2025,524,NPL,15409012.0
TUR,X,2025,528,,8148752080.0
TUR,X,2025,531,,4836304.0
TUR,X,2025,533,,23806011.0
TUR,X,2025,534,,30666.0
TUR,X,2025,540,,4147138.0
TUR,X,2025,548,,7022276.0
TUR,X,2025,554,,146367358.0
TUR,X,2025,558,,25140377.0
TUR,X,2025,562,,214394564.0
TUR,X,2025,566,,585476363.0
TUR,X,2025,570,,115886.0
TUR,X,2025,577,,15600.0
TUR,X,2025,579,,957981687.0
TUR,X,2025,580,,727457.0
TUR,X,2025,581,,968607.0
TUR,X,2025,583,,28050.0
TUR,X,2025,584,,421501985.0
TUR,X,2025,585,,16691264.0
TUR,X,2025,586,PAK,866486975.0
TUR,X,2025,591,,409821795.0
TUR,X,2025,598,,5873243.0
TUR,X,2025,600,,49710597.0
TUR,X,2025,604,,246630273.0
TUR,X,2025,608,,166118899.0
TUR,X,2025,616,,6481868070.0
TUR,X,2025,620,,1832804374.0
TUR,X,2025,624,,28802286.0
TUR,X,2025,626,,49440972.0
TUR,X,2025,634,QAT,580396054.0
TUR,X,2025,642,,8567536255.0
TUR,X,2025,643,,6725001206.0
TUR,X,2025,646,,81604963.0
TUR,X,2025,659,,15887402.0
TUR,X,2025,660,,284268.0
TUR,X,2025,662,,11890110.0
TUR,X,2025,670,,9168813.0
TUR,X,2025,674,,3058577.0
TUR,X,2025,678,,6288092.0
TUR,X,2025,682,SAU,3809032784.0
TUR,X,2025,686,,355813414.0
TUR,X,2025,688,,2989370568.0
TUR,X,2025,690,,14551799.0
TUR,X,2025,694,,101519942.0
TUR,X,2025,699,IND,1413956414.0
TUR,X,2025,702,,709477847.0
TUR,X,2025,703,,1951669017.0
TUR,X,2025,704,,456405250.0
TUR,X,2025,705,,3213961826.0
TUR,X,2025,706,SOM,317027566.0
TUR,X,2025,710,,707734724.0
TUR,X,2025,716,,21229269.0
TUR,X,2025,724,,10422060745.0
TUR,X,2025,728,SSD,14388054.0
TUR,X,2025,729,SDN,343803848.0
TUR,X,2025,740,,41255740.0
TUR,X,2025,748,,2227244.0
TUR,X,2025,752,,1568060510.0
TUR,X,2025,757,,2240617526.0
TUR,X,2025,760,SYR,3493628328.0
TUR,X,2025,762,,416507952.0
TUR,X,2025,764,,310427448.0
TUR,X,2025,768,,255107980.0
TUR,X,2025,772,,1584.0
TUR,X,2025,776,,231204.0
TUR,X,2025,780,,71430316.0
TUR,X,2025,784,ARE,9281488194.0
TUR,X,2025,788,TUN,1242657381.0
TUR,X,2025,795,,1313516473.0
TUR,X,2025,796,,3773806.0
TUR,X,2025,798,,639388.0
TUR,X,2025,800,,119932542.0
TUR,X,2025,804,,3973041140.0
TUR,X,2025,807,,710275336.0
TUR,X,2025,818,EGY,4078965316.0
TUR,X,2025,826,,16772904663.0
TUR,X,2025,834,,274437449.0
TUR,X,2025,839,,2094826225.0
TUR,X,2025,842,,16328202532.0
TUR,X,2025,854,,177848287.0
TUR,X,2025,858,,143742113.0
TUR,X,2025,860,,2052728991.0
TUR,X,2025,862,,197109712.0
TUR,X,2025,876,,17500.0
TUR,X,2025,882,,648554.0
TUR,X,2025,887,YEM,715490136.0
TUR,X,2025,894,,27537940.0
TUR,X,2025,899,,500067447.0
PAK,M,2025,4,AFG,459363489.049
PAK,M,2025,8,,80349.467
PAK,M,2025,12,DZA,21620633.938
PAK,M,2025,16,,1035.733
PAK,M,2025,20,,214.241
PAK,M,2025,24,,2444738.156
PAK,M,2025,28,,54219.757
PAK,M,2025,31,,2125317.99
PAK,M,2025,32,,387932665.909
PAK,M,2025,36,,757242310.799
PAK,M,2025,40,,115728702.813
PAK,M,2025,44,,317863.509
PAK,M,2025,48,BHR,124937538.316
PAK,M,2025,50,BGD,64829797.695
PAK,M,2025,51,,1096970.889
PAK,M,2025,52,,98295.22
PAK,M,2025,56,,250182909.104
PAK,M,2025,64,BTN,81.946
PAK,M,2025,68,,81098.481
PAK,M,2025,70,,932019.47
PAK,M,2025,72,,11484.63
PAK,M,2025,76,,1371820909.417
PAK,M,2025,84,,1171174.097
PAK,M,2025,86,,35914.795
PAK,M,2025,92,,35181.141
PAK,M,2025,96,,153067.564
PAK,M,2025,100,,18264959.738
PAK,M,2025,104,,69299892.496
PAK,M,2025,108,,1199354.838
PAK,M,2025,112,,25843988.528
PAK,M,2025,116,,5894038.261
PAK,M,2025,120,,4325033.716
PAK,M,2025,124,,307930688.898
PAK,M,2025,132,,42872.738
PAK,M,2025,140,,338328.848
PAK,M,2025,144,LKA,57746008.668
PAK,M,2025,148,,166359.842
PAK,M,2025,152,,40000111.452
PAK,M,2025,156,,20485558251.988
PAK,M,2025,162,,149157.17
PAK,M,2025,170,,3122681.147
PAK,M,2025,174,,275035.316
PAK,M,2025,178,,4760590.669
PAK,M,2025,180,,28305804.162
PAK,M,2025,188,,3287140.094
PAK,M,2025,191,,1836126.718
PAK,M,2025,192,,22103.968
PAK,M,2025,196,,3439815.228
PAK,M,2025,203,,40884876.901
PAK,M,2025,204,,5419182.832
PAK,M,2025,208,,128965239.797
PAK,M,2025,212,,18316.023
PAK,M,2025,214,,3256706.503
PAK,M,2025,218,,310869.264
PAK,M,2025,222,,11587.295
PAK,M,2025,226,,56087.365
PAK,M,2025,231,ETH,19096535.523
PAK,M,2025,232,ERI,6844.037
PAK,M,2025,233,,6551428.824
PAK,M,2025,234,,2483.882
PAK,M,2025,238,,877.441
PAK,M,2025,239,,2381.942
PAK,M,2025,242,,1525.193
PAK,M,2025,246,,59823628.354
PAK,M,2025,251,,367558744.878
PAK,M,2025,262,DJI,763534.263
PAK,M,2025,266,,796615.646
PAK,M,2025,268,,960107.72
PAK,M,2025,270,,384.771
PAK,M,2025,275,PSE,5891.069
PAK,M,2025,276,,848637005.665
PAK,M,2025,288,,7616705.496
PAK,M,2025,292,,1505.791
PAK,M,2025,296,,45183.191
PAK,M,2025,300,,44400450.966
PAK,M,2025,304,,708536.047
PAK,M,2025,308,,1.279
PAK,M,2025,316,,48049.117
PAK,M,2025,320,,6808738.856
PAK,M,2025,328,,814080.0
PAK,M,2025,332,,30506.041
PAK,M,2025,336,,446.877
PAK,M,2025,340,,148536.115
PAK,M,2025,344,,84447253.379
PAK,M,2025,348,,48992854.904
PAK,M,2025,352,,578554.041
PAK,M,2025,360,,4344343256.994
PAK,M,2025,364,IRN,1257261851.207
PAK,M,2025,368,IRQ,209953808.5
PAK,M,2025,372,,104565982.963
PAK,M,2025,380,,426517217.485
PAK,M,2025,384,,63427887.116
PAK,M,2025,388,,1368034.949
PAK,M,2025,392,,1739225671.518
PAK,M,2025,398,,978920.437
PAK,M,2025,400,JOR,19537126.946
PAK,M,2025,404,,562417037.051
PAK,M,2025,410,,1257126701.55
PAK,M,2025,414,KWT,1631611805.669
PAK,M,2025,417,,479560.207
PAK,M,2025,418,,571333.189
PAK,M,2025,422,LBN,1002516.774
PAK,M,2025,426,,175396.982
PAK,M,2025,428,,14115266.036
PAK,M,2025,430,,5286666.608
PAK,M,2025,434,LBY,1975124.285
PAK,M,2025,440,,15663007.959
PAK,M,2025,442,,4439692.867
PAK,M,2025,446,,77647.088
PAK,M,2025,450,,2949508.372
PAK,M,2025,454,,5667011.603
PAK,M,2025,458,,971908207.461
PAK,M,2025,462,MDV,216.827
PAK,M,2025,466,,587282.736
PAK,M,2025,470,,1399824.354
PAK,M,2025,478,,35724.76
PAK,M,2025,480,,2156554.249
PAK,M,2025,484,,76971201.196
PAK,M,2025,490,,319520465.74
PAK,M,2025,498,,579301.203
PAK,M,2025,499,,8516.494
PAK,M,2025,504,MAR,732983825.072
PAK,M,2025,508,,8413164.793
PAK,M,2025,512,OMN,1069265906.37
PAK,M,2025,516,,1194291.21
PAK,M,2025,520,,652.492
PAK,M,2025,524,NPL,4974021.51
PAK,M,2025,528,,297061484.926
PAK,M,2025,531,,126396.836
PAK,M,2025,533,,259316.08
PAK,M,2025,534,,2849.151
PAK,M,2025,540,,141526.254
PAK,M,2025,548,,745.238
PAK,M,2025,554,,17234459.307
PAK,M,2025,558,,34947.765
PAK,M,2025,562,,227529.56
PAK,M,2025,566,,31382096.957
PAK,M,2025,568,,179955185.754
PAK,M,2025,574,,15458.039
PAK,M,2025,579,,47364486.658
PAK,M,2025,580,,2553.432
PAK,M,2025,581,,27921.379
PAK,M,2025,591,,433200.811
PAK,M,2025,598,,54.967
PAK,M,2025,600,,4296469.435
PAK,M,2025,604,,2085301.84
PAK,M,2025,608,,30585699.699
PAK,M,2025,612,,73.931
PAK,M,2025,616,,100088880.161
PAK,M,2025,620,,36714806.869
PAK,M,2025,634,QAT,3168230629.111
PAK,M,2025,642,,82688250.465
PAK,M,2025,643,,149115647.839
PAK,M,2025,646,,38656998.357
PAK,M,2025,659,,3451461.048
PAK,M,2025,660,,44367.266
PAK,M,2025,666,,29.168
PAK,M,2025,670,,17306.967
PAK,M,2025,674,,117810.579
PAK,M,2025,682,SAU,4153183088.575
PAK,M,2025,686,,459697.168
PAK,M,2025,688,,2056224.22
PAK,M,2025,690,,57098.754
PAK,M,2025,694,,131564.628
PAK,M,2025,699,IND,311312741.099
PAK,M,2025,702,,1211393352.754
PAK,M,2025,703,,10469829.473
PAK,M,2025,704,,519860267.62
PAK,M,2025,705,,18064181.834
PAK,M,2025,706,SOM,1777695.737
PAK,M,2025,710,,619022647.639
PAK,M,2025,716,,1685637.433
PAK,M,2025,724,,239837961.178
PAK,M,2025,728,SSD,4913.614
PAK,M,2025,729,SDN,4176908.489
PAK,M,2025,748,,6256058.851
PAK,M,2025,752,,159642781.094
PAK,M,2025,757,,160940123.899
PAK,M,2025,760,SYR,31493.388
PAK,M,2025,762,,4353015.627
PAK,M,2025,764,,1185755089.515
PAK,M,2025,768,,1608878.465
PAK,M,2025,772,,69448.351
PAK,M,2025,780,,2833651.088
PAK,M,2025,784,ARE,6954391517.064
PAK,M,2025,788,TUN,2204130.456
PAK,M,2025,792,TUR,408177736.72
PAK,M,2025,795,,7761205.293
PAK,M,2025,796,,3700.905
PAK,M,2025,798,,11876.259
PAK,M,2025,800,,9272735.306
PAK,M,2025,804,,63495955.646
PAK,M,2025,807,,13101.254
PAK,M,2025,818,EGY,134460034.902
PAK,M,2025,826,,661901430.567
PAK,M,2025,834,,113107877.11
PAK,M,2025,842,,2755676433.611
PAK,M,2025,854,,265980.525
PAK,M,2025,858,,6456219.687
PAK,M,2025,860,,32190522.876
PAK,M,2025,862,,391013.017
PAK,M,2025,876,,746.71
PAK,M,2025,882,,27368.66
PAK,M,2025,887,YEM,465798.065
PAK,M,2025,894,,47072640.548
PAK,M,2025,899,,171092.258
PAK,X,2025,4,AFG,1107826869.165
PAK,X,2025,8,,7478261.625
PAK,X,2025,12,DZA,16625969.953
PAK,X,2025,24,,14206780.363
PAK,X,2025,28,,333413.769
PAK,X,2025,31,,8452776.297
PAK,X,2025,32,,64851926.493
PAK,X,2025,36,,271709703.404
PAK,X,2025,40,,18805190.788
PAK,X,2025,44,,451529.719
PAK,X,2025,48,BHR,47057416.221
PAK,X,2025,50,BGD,729497546.756
PAK,X,2025,51,,380074.831
PAK,X,2025,52,,973052.154
PAK,X,2025,56,,610470371.748
PAK,X,2025,60,,240605.358
PAK,X,2025,68,,387558.205
PAK,X,2025,70,,141441.008
PAK,X,2025,72,,3080827.811
PAK,X,2025,76,,155661787.452
PAK,X,2025,84,,435354.013
PAK,X,2025,90,,75258.72
PAK,X,2025,92,,54981.844
PAK,X,2025,96,,1307904.008
PAK,X,2025,100,,48784455.916
PAK,X,2025,104,,11700513.208
PAK,X,2025,108,,85652.711
PAK,X,2025,112,,294063.949
PAK,X,2025,116,,30554995.739
PAK,X,2025,120,,47880756.38
PAK,X,2025,124,,389492328.046
PAK,X,2025,136,,279017.324
PAK,X,2025,140,,21311.597
PAK,X,2025,144,LKA,306719152.355
PAK,X,2025,148,,120706.528
PAK,X,2025,152,,86384982.515
PAK,X,2025,156,,2290282538.79
PAK,X,2025,170,,45221042.927
PAK,X,2025,174,,19881525.774
PAK,X,2025,178,,5862363.784
PAK,X,2025,180,,24130047.536
PAK,X,2025,184,,2233.709
PAK,X,2025,188,,2815194.927
PAK,X,2025,191,,27835884.33
PAK,X,2025,192,,384155.951
PAK,X,2025,196,,10017790.476
PAK,X,2025,203,,46417732.414
PAK,X,2025,204,,26650358.379
PAK,X,2025,208,,300035504.086
PAK,X,2025,212,,359821.045
PAK,X,2025,214,,8777349.262
PAK,X,2025,218,,5344088.807
PAK,X,2025,222,,3771131.185
PAK,X,2025,226,,1800432.905
PAK,X,2025,231,ETH,708564.89
PAK,X,2025,232,ERI,357306.767
PAK,X,2025,233,,8982188.099
PAK,X,2025,234,,560.654
PAK,X,2025,242,,1698630.005
PAK,X,2025,246,,30426284.838
PAK,X,2025,251,,519764031.505
PAK,X,2025,258,,687604.76
PAK,X,2025,262,DJI,45662096.569
PAK,X,2025,266,,11758456.176
PAK,X,2025,268,,7215437.696
PAK,X,2025,270,,34373698.573
PAK,X,2025,276,,1684750989.234
PAK,X,2025,288,,91660396.814
PAK,X,2025,292,,651.469
PAK,X,2025,296,,72883.56
PAK,X,2025,300,,151562592.336
PAK,X,2025,304,,5037.345
PAK,X,2025,308,,340100.806
PAK,X,2025,316,,688307.268
PAK,X,2025,320,,8011148.669
PAK,X,2025,324,,17268473.673
PAK,X,2025,328,,2463908.816
PAK,X,2025,332,,50507653.23
PAK,X,2025,340,,2168103.537
PAK,X,2025,344,,37593430.843
PAK,X,2025,348,,42544515.147
PAK,X,2025,352,,292115.98
PAK,X,2025,360,,108196036.594
PAK,X,2025,364,IRN,20167.134
PAK,X,2025,368,IRQ,58707430.574
PAK,X,2025,372,,100108827.582
PAK,X,2025,380,,1169945863.016
PAK,X,2025,384,,104997159.033
PAK,X,2025,388,,2866719.491
PAK,X,2025,392,,202531260.859
PAK,X,2025,398,,196922897.759
PAK,X,2025,400,JOR,49610455.362
PAK,X,2025,404,,344257880.008
PAK,X,2025,408,,7419.881
PAK,X,2025,410,,164951123.384
PAK,X,2025,414,KWT,117199306.876
PAK,X,2025,417,,4411730.01
PAK,X,2025,418,,406317.816
PAK,X,2025,422,LBN,17666433.091
PAK,X,2025,426,,77568.117
PAK,X,2025,428,,10696505.187
PAK,X,2025,430,,9536284.923
PAK,X,2025,434,LBY,14955081.299
PAK,X,2025,440,,40834454.407
PAK,X,2025,442,,2954665.53
PAK,X,2025,446,,8476.528
PAK,X,2025,450,,199552673.719
PAK,X,2025,454,,3205666.439
PAK,X,2025,458,,348339802.911
PAK,X,2025,462,MDV,8647299.747
PAK,X,2025,466,,325083.422
PAK,X,2025,470,,5725197.54
PAK,X,2025,478,,14175884.977
PAK,X,2025,480,,32197882.921
PAK,X,2025,484,,129965472.954
PAK,X,2025,490,,46729205.627
PAK,X,2025,496,,233126.478
PAK,X,2025,498,,563255.465
PAK,X,2025,499,,1759375.073
PAK,X,2025,504,MAR,30669564.993
PAK,X,2025,508,,106650705.49
PAK,X,2025,512,OMN,207816796.262
PAK,X,2025,516,,382754.709
PAK,X,2025,520,,6742.482
PAK,X,2025,524,NPL,1662037.724
PAK,X,2025,528,,1550304529.902
PAK,X,2025,531,,72755.408
PAK,X,2025,533,,94936.758
PAK,X,2025,534,,76610.726
PAK,X,2025,540,,177588.249
PAK,X,2025,548,,81060.239
PAK,X,2025,554,,37988269.942
PAK,X,2025,558,,1248014.732
PAK,X,2025,562,,56497.178
PAK,X,2025,566,,54586711.396
PAK,X,2025,568,,2920714.07
PAK,X,2025,579,,53066302.094
PAK,X,2025,580,,1050.182
PAK,X,2025,581,,493.652
PAK,X,2025,583,,17253.909
PAK,X,2025,584,,10915.533
PAK,X,2025,591,,27859632.227
PAK,X,2025,598,,562346.755
PAK,X,2025,600,,8837891.267
PAK,X,2025,604,,30424393.472
PAK,X,2025,608,,140480756.833
PAK,X,2025,616,,449698828.321
PAK,X,2025,620,,217792211.213
PAK,X,2025,624,,61886661.082
PAK,X,2025,626,,2081237.757
PAK,X,2025,634,QAT,105325438.582
PAK,X,2025,642,,87456684.393
PAK,X,2025,643,,65980334.464
PAK,X,2025,646,,750776.838
PAK,X,2025,659,,41319.511
PAK,X,2025,662,,792826.786
PAK,X,2025,670,,434209.974
PAK,X,2025,678,,670439.793
PAK,X,2025,682,SAU,691799099.091
PAK,X,2025,686,,107453804.169
PAK,X,2025,688,,1620179.892
PAK,X,2025,690,,4115309.561
PAK,X,2025,694,,17745239.733
PAK,X,2025,699,IND,108026.169
PAK,X,2025,702,,278105480.222
PAK,X,2025,703,,20923377.658
PAK,X,2025,704,,199647388.515
PAK,X,2025,705,,109291725.627
PAK,X,2025,706,SOM,63670112.465
PAK,X,2025,710,,170048082.903
PAK,X,2025,716,,3747874.389
PAK,X,2025,724,,1598148262.993
PAK,X,2025,728,SSD,42615.417
PAK,X,2025,729,SDN,22314828.996
PAK,X,2025,740,,1047883.501
PAK,X,2025,748,,1430516.355
PAK,X,2025,752,,175706203.281
PAK,X,2025,757,,13889817.376
PAK,X,2025,760,SYR,8312377.036
PAK,X,2025,762,,14308905.934
PAK,X,2025,764,,251915219.575
PAK,X,2025,768,,21276541.824
PAK,X,2025,776,,31653.63
PAK,X,2025,780,,2298470.715
PAK,X,2025,784,ARE,1922856044.092
PAK,X,2025,788,TUN,8550412.122
PAK,X,2025,792,TUR,179590151.23
PAK,X,2025,795,,1318061.89
PAK,X,2025,800,,3973666.471
PAK,X,2025,804,,9532076.851
PAK,X,2025,807,,55060.11
PAK,X,2025,818,EGY,112102667.045
PAK,X,2025,826,,2087328840.873
PAK,X,2025,834,,228229066.265
PAK,X,2025,842,,5933481245.397
PAK,X,2025,854,,421524.206
PAK,X,2025,858,,9992023.803
PAK,X,2025,860,,106204970.411
PAK,X,2025,862,,1739864.966
PAK,X,2025,876,,6061.485
PAK,X,2025,882,,23724.07
PAK,X,2025,887,YEM,54461433.929
PAK,X,2025,894,,886107.295
PAK,X,2025,899,,478758.392
