country_code,year,bank_npl_pct_loans,exports_pct_gdp,external_debt_pct_gni,external_debt_service_pct_exports,fdi_net_inflows_pct_gdp,fiscal_balance_pct_gdp,food_imports_pct_merch_imports,fuel_exports_pct_merch_exports,imports_pct_gdp,interest_payments_pct_revenue,private_credit_pct_gdp,remittances_pct_gdp,unemployment_rate
IRQ,2012,,44.5084353612381,,,1.55961531280073,,,99.749740585093,29.1002492300431,,5.90755944993835,0.124310514637941,7.965
IRQ,2013,,39.6635365352026,,,-0.995279210263068,,,99.7968723357044,27.7464818743646,,6.33564916159929,0.309839415005032,9.222
IRQ,2014,,38.9417264514779,,,-4.45521124532956,-2.76458776609102,7.1958972279023,99.8860619088129,30.0407604054258,0.682069765435531,6.81429545062197,0.319330124832297,10.59
IRQ,2015,9.01708883873133,34.5141464410956,11.579236426727,3.33581373594627,-4.54159235443502,-6.0108056585636,,99.7872777592791,35.0776221572159,1.1007589716208,9.8758223889244,0.602311731936043,10.865
IRQ,2016,12.6888140404039,28.1085236792986,14.1379782009615,2.87715256580691,-3.75180911604806,-7.07317178167074,,99.9864810010682,26.4797965093784,2.58173133156506,10.0766837568499,0.59156708260519,10.82
IRQ,2017,14.8402137701319,33.9160634134979,15.1156613914556,2.28590905651489,-2.68799428357231,1.1424097451246,,,25.8648489788178,2.98770093498904,9.54983973287939,0.581408826339015,13.02
IRQ,2018,17.5475713444444,40.8026420265318,12.3208283081304,2.1555189552832,-2.14854834807913,9.42345626419899,,,24.9991497435766,5.25976313291939,8.58001733266219,0.32621201403662,13.458
IRQ,2019,16.1814499695754,38.0518681988838,11.8236722126954,2.99500628539015,-1.31640616709339,2.00239002556102,,,30.9380702213968,0.00583314613158625,8.80896032816847,0.367751391197373,14.096
IRQ,2020,20.9715574138551,27.750277551257,14.7009987283311,7.80172338370913,-1.58049696252586,,,,29.992038843889,,13.3148576834755,0.356221273355833,15.766
IRQ,2021,18.4925334294474,37.3216528340457,12.2142568885482,5.233179700008,-1.25770209772783,,,,24.1816154776761,,11.1956027502836,0.400349187063478,16.173
IRQ,2022,18.8458136272734,44.5259462145341,7.93319206853994,3.61085455056792,-0.726653366772653,,,,24.2328478795559,,9.54125684121782,0.3822220371914,15.41
IRQ,2023,14.66410619547,39.6312322400043,7.52940734720434,3.99250437979392,-1.99474822313262,,,,29.8300885590124,,12.5518993190744,0.432049782942699,15.239
IRQ,2024,16.5398134318878,39.7635173537006,6.22639916968424,2.95676245098624,-2.73525447039729,,,,37.375421957139,,13.9914475902598,0.248997592822188,15.293
IRQ,2025,,,,,,,,,,,,,15.485
