variable,test_year,country_code,train_through_year,n_train_country_years,forecast,actual,abs_error,naive_forecast,naive_abs_error
gdp_growth,2023,IND,2022,382,5.356760920575928,7.210224629335,1.8534637087590724,7.6093649776932,0.3991403483582001
gdp_growth,2023,IRN,2022,382,1.0017271475877743,5.33235116079808,4.330624013210306,4.35281087521344,0.9795402855846396
gdp_growth,2023,IRQ,2022,382,3.371959694677477,0.517705525140073,2.8542541695374037,7.95904804990212,7.441342524762047
gdp_growth,2023,ISR,2022,382,3.4485248544277844,2.06272504731618,1.3857998071116047,6.36407234798706,4.30134730067088
gdp_growth,2023,JOR,2022,382,2.1847787555957234,3.12900102017251,0.9442222645767866,2.7468615450031,0.38213947516941005
gdp_growth,2023,KWT,2022,382,0.7978691977503405,-1.64087799968877,2.4387471974391106,6.75866711966617,8.39954511935494
gdp_growth,2023,LBN,2022,382,-2.280691336137027,-0.760584470257314,1.520106865879713,-0.621678970663112,0.13890549959420206
gdp_growth,2023,LBY,2022,382,3.6203495810924187,10.2000497852517,6.579700204159281,-8.29981811198795,18.49986789723965
gdp_growth,2023,LKA,2022,382,6.007456459074145,-2.0289296690344,8.036386128108546,-7.34919311146656,5.32026344243216
gdp_growth,2023,MAR,2022,382,3.1254155942071447,3.65564411017931,0.5302285159721651,1.81269242194809,1.8429516882312198
gdp_growth,2023,MDV,2022,382,4.5066542552940145,4.94286301229583,0.4362087570018156,13.8260895184139,8.88322650611807
gdp_growth,2023,NPL,2022,382,4.146104382520091,1.98254843461849,2.1635559479016013,5.6313145568451,3.6487661222266103
gdp_growth,2023,OMN,2022,382,1.6770886995390037,1.41401383200161,0.26307486753739373,7.98570728354278,6.5716934515411705
gdp_growth,2023,PAK,2022,382,3.753346980984618,-0.414935997088406,4.168282978073024,4.7781068690358,5.193042866124206
gdp_growth,2023,PSE,2022,382,2.8344996651349765,-0.97217780620403,3.8066774713390066,4.08276027347105,5.05493807967508
gdp_growth,2023,QAT,2022,382,3.0380921553750486,1.18715991623776,1.8509322391372887,4.18500970982862,2.99784979359086
gdp_growth,2023,SAU,2022,382,2.292170222175263,0.542592439393161,1.7495777827821022,12.0005874752929,11.457995035899739
gdp_growth,2023,SDN,2022,382,-1.6201505076353464,-29.4332716274387,27.813121119803352,-0.957816591119183,28.475455036319516
gdp_growth,2023,SOM,2022,382,7.0651609284749135,4.17524257571303,2.8899183527618835,2.71821202053759,1.45703055517544
gdp_growth,2023,TUN,2022,382,0.8584268738823503,0.184015548469745,0.6744113254126053,2.75228761004381,2.5682720615740653
gdp_growth,2023,TUR,2022,382,5.955743500224562,5.04512369812289,0.9106198021016718,5.44122511322401,0.3961014151011195
gdp_growth,2024,AFG,2023,412,0.2403952486231392,1.87319280045979,1.6327975518366507,2.26694373649188,0.3937509360320899
gdp_growth,2024,ARE,2023,412,3.030497413092306,3.99181200361831,0.9613145905260039,4.30113648499413,0.3093244813758198
gdp_growth,2024,BGD,2023,412,6.602734651955862,4.22325911250161,2.3794755394542513,5.77511237007889,1.5518532575772799
gdp_growth,2024,BHR,2023,412,2.816348166510859,2.89710543153512,0.08075726502426095,3.87811614845566,0.9810107169205402
gdp_growth,2024,BTN,2023,412,3.9639164842885775,7.49856206754038,3.5346455832518027,4.63215702969933,2.8664050378410497
gdp_growth,2024,DJI,2023,412,4.958660962162148,6.98048467276334,2.0218237106011916,6.80733529403308,0.17314937873026004
gdp_growth,2024,DZA,2023,412,1.839486861021788,3.69999999907979,1.860513138058002,4.10000000005964,0.4000000009798499
gdp_growth,2024,EGY,2023,412,3.898854588442159,2.3991692678251,1.499685320617059,3.76028052279247,1.36111125496737
gdp_growth,2024,ETH,2023,412,8.914406838761401,7.61277447616879,1.3016323625926116,6.59424599054353,1.0185284856252599
gdp_growth,2024,IND,2023,412,5.597401029572365,7.09927893176518,1.501877902192815,7.210224629335,0.11094569756982064
gdp_growth,2024,IRN,2023,412,1.1002292398087412,3.66312057949303,2.562891339684289,5.33235116079808,1.6692305813050496
gdp_growth,2024,IRQ,2023,412,4.955393063940586,-1.54525198319173,6.500645047132316,0.517705525140073,2.062957508331803
gdp_growth,2024,ISR,2023,412,4.384296113944994,0.953618469238535,3.430677644706459,2.06272504731618,1.1091065780776448
gdp_growth,2024,JOR,2023,412,2.1653943095876707,2.55605891810194,0.3906646085142693,3.12900102017251,0.5729421020705701
gdp_growth,2024,KWT,2023,412,2.64641580286023,-1.47401818168846,4.12043398454869,-1.64087799968877,0.1668598180003098
gdp_growth,2024,LBN,2023,412,-2.1295019823290198,-7.07989192861814,4.950389946289119,-0.760584470257314,6.319307458360826
gdp_growth,2024,LBY,2023,412,-0.3568425187409523,1.89995052025442,2.2567930389953723,10.2000497852517,8.30009926499728
gdp_growth,2024,LKA,2023,412,4.09226895105208,4.99241614398109,0.9001471929290092,-2.0289296690344,7.02134581301549
gdp_growth,2024,MAR,2023,412,2.7194656923054854,3.79336515978963,1.0738994674841447,3.65564411017931,0.13772104961032028
gdp_growth,2024,MDV,2023,412,6.695572122740625,3.49440422654285,3.201167896197775,4.94286301229583,1.44845878575298
gdp_growth,2024,NPL,2023,412,4.863215249110446,3.67787459697703,1.1853406521334162,1.98254843461849,1.69532616235854
gdp_growth,2024,OMN,2023,412,3.2509666513806263,1.63163231397978,1.6193343374008464,1.41401383200161,0.2176184819781699
gdp_growth,2024,PAK,2023,412,4.6895472167479815,3.08176295579301,1.6077842609549715,-0.414935997088406,3.496698952881416
gdp_growth,2024,PSE,2023,412,3.7649810521969984,-22.8573273913324,26.6223084435294,-0.97217780620403,21.88514958512837
gdp_growth,2024,QAT,2023,412,3.6208058191196857,3.10963283242745,0.5111729866922357,1.18715991623776,1.92247291618969
gdp_growth,2024,SAU,2023,412,4.935920676491753,2.64893068308965,2.2869899934021025,0.542592439393161,2.1063382436964893
gdp_growth,2024,SDN,2023,412,3.1272721994237207,-13.9643378424022,17.09161004182592,-29.4332716274387,15.4689337850365
gdp_growth,2024,SOM,2023,412,6.487184481723081,4.11139335779471,2.375791123928371,4.17524257571303,0.0638492179183201
gdp_growth,2024,TUN,2023,412,1.4290000723520104,1.61444564976986,0.18544557741784962,0.184015548469745,1.430430101300115
gdp_growth,2024,TUR,2023,412,5.98094725466485,3.3276230893799,2.6533241652849497,5.04512369812289,1.7175006087429905
gdp_growth,2025,BGD,2024,442,6.757060804017206,3.48990671836833,3.2671540856488757,4.22325911250161,0.7333523941332802
gdp_growth,2025,BHR,2024,442,3.0543297372657445,3.48137573668635,0.4270459994206055,2.89710543153512,0.5842703051512301
gdp_growth,2025,BTN,2024,442,3.5927854888488158,8.00502716233098,4.412241673482165,7.49856206754038,0.5064650947906006
gdp_growth,2025,DJI,2024,442,5.153988231417385,6.4954610524268,1.3414728210094156,6.98048467276334,0.48502362033653945
gdp_growth,2025,DZA,2024,442,2.098660253877596,3.815543719231,1.716883465353404,3.69999999907979,0.11554372015120995
gdp_growth,2025,EGY,2024,442,4.084414620949391,4.39201068570188,0.3075960647524889,2.3991692678251,1.9928414178767802
gdp_growth,2025,ETH,2024,442,8.55007960960443,9.7715182202934,1.2214386106889705,7.61277447616879,2.1587437441246102
gdp_growth,2025,IND,2024,442,5.755638097042532,7.56666179284244,1.811023695799908,7.09927893176518,0.4673828610772599
gdp_growth,2025,IRN,2024,442,1.721695904680952,-2.82597163290347,4.547667537584422,3.66312057949303,6.4890922123965
gdp_growth,2025,IRQ,2024,442,4.854811736710155,-2.15574219066178,7.0105539273719355,-1.54525198319173,0.6104902074700502
gdp_growth,2025,ISR,2024,442,4.335513778135564,2.93114966387968,1.4043641142558836,0.953618469238535,1.9775311946411451
gdp_growth,2025,JOR,2024,442,2.3360188634123236,2.82660839845745,0.49058953504512637,2.55605891810194,0.27054948035550996
gdp_growth,2025,KWT,2024,442,2.240919440448847,2.731825804492,0.4909063640431528,-1.47401818168846,4.20584398618046
gdp_growth,2025,LBY,2024,442,1.8091411736967131,13.3717080516958,11.562566877999087,1.89995052025442,11.47175753144138
gdp_growth,2025,LKA,2024,442,2.5025836891647764,4.9534339114043,2.4508502222395236,4.99241614398109,0.03898223257678968
gdp_growth,2025,MAR,2024,442,2.7828753060383953,4.59524349182247,1.8123681857840745,3.79336515978963,0.8018783320328398
gdp_growth,2025,MDV,2024,442,6.749515654153934,6.31092335003081,0.4385923041231239,3.49440422654285,2.8165191234879603
gdp_growth,2025,NPL,2024,442,4.353847076854805,4.43073194983359,0.07688487297878499,3.67787459697703,0.7528573528565601
gdp_growth,2025,OMN,2024,442,3.0539136918658856,2.39787382295398,0.6560398689119054,1.63163231397978,0.7662415089742003
gdp_growth,2025,PAK,2024,442,3.718868545365583,3.69842668749033,0.02044185787525299,3.08176295579301,0.61666373169732
gdp_growth,2025,PSE,2024,442,6.54616356398875,4.34444072337577,2.2017228406129803,-22.8573273913324,27.20176811470817
gdp_growth,2025,QAT,2024,442,3.100647582078514,2.90166036660493,0.1989872154735841,3.10963283242745,0.20797246582251994
gdp_growth,2025,SAU,2024,442,4.229183766851184,4.50246560191663,0.273281835065446,2.64893068308965,1.85353491882698
gdp_growth,2025,SDN,2024,442,-2.0897314989068336,3.06427942935869,5.1540109282655235,-13.9643378424022,17.02861727176089
gdp_growth,2025,SOM,2024,442,6.287139695016963,2.99114404482197,3.295995650194993,4.11139335779471,1.12024931297274
gdp_growth,2025,TUN,2024,442,1.1043168869095894,2.49311010666248,1.3887932197528905,1.61444564976986,0.8786644568926198
gdp_growth,2025,TUR,2024,442,6.144917513827678,3.60462514082589,2.5402923730017877,3.3276230893799,0.2770020514459901
inflation,2016,AFG,2015,159,6.228210859696326,4.38389195513915,1.8443189045571762,-0.661709164713742,5.0456011198528925
inflation,2016,ARE,2015,159,1.6901805504565737,1.61748808904198,0.07269246141459362,4.06996608361593,2.4524779945739503
inflation,2016,BGD,2015,159,7.743540175985802,5.51352572692995,2.2300144490558527,6.19428022984984,0.68075450291989
inflation,2016,BHR,2015,159,2.039275980152161,2.78679347602044,0.7475174958682786,1.84862742374977,0.9381660522706698
inflation,2016,BTN,2015,159,8.449515140334473,3.21988689395718,5.229628246377293,4.54814395082205,1.32825705686487
inflation,2016,DJI,2015,159,2.6275484783086895,2.4025290543489,0.22501942395978958,-0.522166521445793,2.924695575794693
inflation,2016,DZA,2015,159,4.870704057881434,6.39769480268757,1.5269907448061364,4.78444700693889,1.6132477957486806
inflation,2016,EGY,2015,159,9.38502535300634,13.813606214829,4.428580861822661,10.370490343517,3.443115871312001
inflation,2016,ETH,2015,159,16.418341254163348,6.62813337230924,9.790207881854109,9.56889955968623,2.9407661873769895
inflation,2016,IND,2015,159,8.184787389877869,4.94821634062134,3.2365710492565283,4.90697344127249,0.04124289934885006
inflation,2016,IRN,2015,159,24.304343345680838,7.24542548952979,17.058917856151048,12.4846815611533,5.23925607162351
inflation,2016,IRQ,2015,159,3.5347158815298987,0.556521397155548,2.9781944843743506,1.39333028780268,0.836808890647132
inflation,2016,ISR,2015,159,1.4296541456719265,-0.535168195718695,1.9648223413906214,-0.617342577642765,0.08217438192407
inflation,2016,JOR,2015,159,3.3194762675558103,-0.778430463054142,4.097906730609952,-0.876851359704049,0.09842089664990705
inflation,2016,KWT,2015,159,3.4067558995601877,3.19839776658374,0.20835813297644767,3.27170166092133,0.07330389433758988
inflation,2016,LBN,2015,159,3.2386338098005587,-0.783359624361508,4.0219934341620664,-3.74914524799629,2.9657856236347824
inflation,2016,LBY,2015,159,7.214790426369174,25.853874212446,18.639083786076828,10.4022933588151,15.451580853630901
inflation,2016,LKA,2015,159,5.7212013548769,3.9588884659307,1.7623128889461999,3.76836783062096,0.19052063530974017
inflation,2016,MAR,2015,159,1.1959128125952432,1.63531114327064,0.4393983306753968,1.5579071134626,0.07740402980804006
inflation,2016,MDV,2015,159,6.053982682127586,0.502509413611612,5.551473268515974,0.953206658777607,0.45069724516599496
inflation,2016,NPL,2015,159,8.84284430317976,8.7903433200464,0.052500983133359824,7.86890895590891,0.9214343641374905
inflation,2016,OMN,2015,159,1.9248710289706554,1.10920805807027,0.8156629709003855,0.0652901330286599,1.04391792504161
inflation,2016,PAK,2015,159,8.109582597556889,3.7651191635658,4.3444634339910895,2.52932817254229,1.23579099102351
inflation,2016,PSE,2015,159,2.1568049015818906,-0.219106604907316,2.3759115064892065,1.43161145810476,1.6507180630120761
inflation,2016,QAT,2015,159,2.35559479922088,2.6765917009819,0.3209969017610197,1.8140772393776,0.8625144616042999
inflation,2016,SAU,2015,159,3.2480205746862625,2.05347076823965,1.1945498064466125,1.22269318552328,0.8307775827163699
inflation,2016,SDN,2015,159,29.263406991649084,17.750253831196,11.513153160453083,16.9095706050977,0.840683226098303
inflation,2016,SSD,2015,159,27.94066423207143,379.999585624026,352.0589213919546,52.7663304192143,327.2332552048117
inflation,2016,SYR,2015,159,25.37599166601778,47.7051615298923,22.329169863874522,38.4611429599733,9.244018569919
inflation,2016,TUN,2015,159,4.437384080873848,3.62939937384381,0.8079847070300379,4.437371273215,0.8079718993711897
inflation,2016,TUR,2015,159,7.892487869697798,7.7751341532833,0.11735371641449799,7.67085364845885,0.10428050482444995
inflation,2017,AFG,2016,190,4.3898614343250895,4.97595150553833,0.5860900712132402,4.38389195513915,0.5920595503991795
inflation,2017,ARE,2016,190,1.7256674214329324,1.96682557818842,0.24115815675548768,1.61748808904198,0.34933748914644003
inflation,2017,BGD,2016,190,4.201682638336315,5.70207015717239,1.5003875188360745,5.51352572692995,0.18854443024244016
inflation,2017,BHR,2016,190,3.2260261217533426,1.38671830576406,1.8393078159892826,2.78679347602044,1.4000751702563798
inflation,2017,BTN,2016,190,0.6783552007118989,4.95508366985129,4.276728469139391,3.21988689395718,1.73519677589411
inflation,2017,DJI,2016,190,2.0226975644388916,0.577285724560661,1.4454118398782305,2.4025290543489,1.8252433297882389
inflation,2017,DZA,2016,190,7.474151472501813,5.59111590961664,1.8830355628851727,6.39769480268757,0.8065788930709301
inflation,2017,EGY,2016,190,15.845542728406892,29.5066083940039,13.66106566559701,13.813606214829,15.6930021791749
inflation,2017,ETH,2016,190,3.153983639092722,10.6871150284238,7.5331313893310785,6.62813337230924,4.05898165611456
inflation,2017,IND,2016,190,2.314777986522313,3.32817337461305,1.013395388090737,4.94821634062134,1.6200429660082905
inflation,2017,IRN,2016,190,1.145678927881569,8.04492437660278,6.89924544872121,7.24542548952979,0.7994988870729891
inflation,2017,IRQ,2016,190,-0.8232240486398102,0.184058898847553,1.0072829474873632,0.556521397155548,0.37246249830799505
inflation,2017,ISR,2016,190,-1.8949848205023962,0.249807840123008,2.1447926606254044,-0.535168195718695,0.7849760358417031
inflation,2017,JOR,2016,190,-3.356479946866198,3.32389447576097,6.6803744226271675,-0.778430463054142,4.102324938815112
inflation,2017,KWT,2016,190,2.8337563285772855,2.17183298510006,0.6619233434772256,3.19839776658374,1.02656478148368
inflation,2017,LBN,2016,190,-3.095511523778187,4.32135218303191,7.416863706810097,-0.783359624361508,5.104711807393418
inflation,2017,LBY,2016,190,37.25109216541572,25.8036184788337,11.447473686582018,25.853874212446,0.050255733612299736
inflation,2017,LKA,2016,190,2.8892230140593407,7.70413767850602,4.814914664446679,3.9588884659307,3.7452492125753194
inflation,2017,MAR,2016,190,1.922021059752202,0.754663249323619,1.167357810428583,1.63531114327064,0.880647893947021
inflation,2017,MDV,2016,190,-2.546661993169816,2.81747338234509,5.3641353755149055,0.502509413611612,2.314963968733478
inflation,2017,NPL,2016,190,8.665303065860178,2.77703998300211,5.888263082858067,8.7903433200464,6.01330333704429
inflation,2017,OMN,2016,190,0.37626084322688014,1.58909413567799,1.2128332924511098,1.10920805807027,0.47988607760772006
inflation,2017,PAK,2016,190,0.31261617826899535,4.08537368032608,3.7727575020570843,3.7651191635658,0.3202545167602797
inflation,2017,PSE,2016,190,-1.9032166348371506,0.212570934228881,2.1157875690660317,-0.219106604907316,0.431677539136197
inflation,2017,QAT,2016,190,3.962310667526069,0.394878914083005,3.567431753443064,2.6765917009819,2.2817127868988947
inflation,2017,SAU,2016,190,0.9366497614221032,-0.834845735027162,1.771495496449265,2.05347076823965,2.888316503266812
inflation,2017,SDN,2016,190,15.238791950940417,32.3516260968437,17.112834145903285,17.750253831196,14.6013722656477
inflation,2017,SSD,2016,190,582.8340900682153,187.851630279442,394.9824597887733,379.999585624026,192.147955344584
inflation,2017,SYR,2016,190,64.81410925695756,18.0752696281771,46.73883962878047,47.7051615298923,29.6298919017152
inflation,2017,TUN,2016,190,3.429239525346868,5.30884839565844,1.8796088703115714,3.62939937384381,1.6794490218146296
inflation,2017,TUR,2016,190,7.558228122009598,11.1443110840764,3.5860829620668015,7.7751341532833,3.369176930793099
inflation,2018,AFG,2017,221,5.502755302830316,0.626149149168847,4.876606153661469,4.97595150553833,4.349802356369483
inflation,2018,ARE,2017,221,1.9173632354958836,3.06863379251997,1.1512705570240862,1.96682557818842,1.1018082143315497
inflation,2018,BGD,2017,221,6.471260804466145,5.54362139486476,0.9276394096013849,5.70207015717239,0.1584487623076294
inflation,2018,BHR,2017,221,1.7853241505570565,2.08766938046978,0.3023452299127236,1.38671830576406,0.7009510747057202
inflation,2018,BTN,2017,221,6.224941009230086,2.72396386183713,3.5009771473929563,4.95508366985129,2.23111980801416
inflation,2018,DJI,2017,221,1.4500152458281714,0.138836400011405,1.3111788458167664,0.577285724560661,0.438449324549256
inflation,2018,DZA,2017,221,5.418593160796095,4.26999020467084,1.1486029561252549,5.59111590961664,1.3211257049457998
inflation,2018,EGY,2017,221,19.676736587227857,14.4014657807422,5.275270806485658,29.5066083940039,15.105142613261702
inflation,2018,ETH,2017,221,12.969064291012483,13.8330356586661,0.8639713676536172,10.6871150284238,3.1459206302422995
inflation,2018,IND,2017,221,5.2022651825345205,3.93882646691643,1.2634387156180904,3.32817337461305,0.6106530923033802
inflation,2018,IRN,2017,221,15.180701433308927,18.0141183371874,2.833416903878474,8.04492437660278,9.969193960584622
inflation,2018,IRQ,2017,221,1.6122603993740656,0.367441488936828,1.2448189104372376,0.184058898847553,0.183382590089275
inflation,2018,ISR,2017,221,0.5492930800559361,0.805060379528526,0.2557672994725899,0.249807840123008,0.5552525394055181
inflation,2018,JOR,2017,221,2.7664056061326097,4.46231108475481,1.6959054786222003,3.32389447576097,1.1384166089938401
inflation,2018,KWT,2017,221,2.714219218091235,0.543133148199567,2.171086069891668,2.17183298510006,1.628699836900493
inflation,2018,LBN,2017,221,3.2063791933372747,6.07698907889607,2.8706098855587956,4.32135218303191,1.7556368958641606
inflation,2018,LBY,2017,221,18.45199078053544,13.1702038536722,5.281786926863239,25.8036184788337,12.633414625161501
inflation,2018,LKA,2017,221,6.469425728324053,2.135037737132,4.334387991192052,7.70413767850602,5.56909994137402
inflation,2018,MAR,2017,221,1.0371340787559813,1.80391671141896,0.7667826326629787,0.754663249323619,1.049253462095341
inflation,2018,MDV,2017,221,3.8190305914060834,-0.133373386117595,3.9524039775236783,2.81747338234509,2.950846768462685
inflation,2018,NPL,2017,221,5.78716555819468,4.40659410175714,1.38057145643754,2.77703998300211,1.6295541187550295
inflation,2018,OMN,2017,221,1.5697343003903266,0.889312370970404,0.6804219294199225,1.58909413567799,0.6997817647075859
inflation,2018,PAK,2017,221,5.329920140836039,5.07805725868917,0.25186288214686936,4.08537368032608,0.9926835783630903
inflation,2018,PSE,2017,221,0.8722019640689972,-0.195107773730735,1.0673097377997323,0.212570934228881,0.407678707959616
inflation,2018,QAT,2017,221,1.660861601165965,0.255815382724408,1.4050462184415569,0.394878914083005,0.139063531358597
inflation,2018,SAU,2017,221,0.9580237282258125,2.46594308994843,1.5079193617226174,-0.834845735027162,3.3007888249755917
inflation,2018,SDN,2017,221,30.33129841628847,63.2925073455888,32.961208929300334,32.3516260968437,30.9408812487451
inflation,2018,SSD,2017,221,141.68724795063156,83.5015294922,58.18571845843155,187.851630279442,104.35010078724198
inflation,2018,SYR,2017,221,25.25334288407839,0.940983843906769,24.31235904017162,18.0752696281771,17.134285784270332
inflation,2018,TUN,2017,221,4.853392216659026,7.30759176031652,2.454199543657494,5.30884839565844,1.9987433646580808
inflation,2018,TUR,2017,221,9.450134906510703,16.3324638988929,6.882328992382197,11.1443110840764,5.188152814816501
inflation,2019,AFG,2018,252,3.55317773553514,2.30237251516834,1.2508052203668,0.626149149168847,1.6762233659994932
inflation,2019,ARE,2018,252,2.3907826550138744,-1.93108114782173,4.321863802835605,3.06863379251997,4.9997149403417
inflation,2019,BGD,2018,252,6.370224536041144,5.59199639930629,0.778228136734854,5.54362139486476,0.04837500444152987
inflation,2019,BHR,2018,252,2.067808545633802,1.00582004702137,1.061988498612432,2.08766938046978,1.08184933344841
inflation,2019,BTN,2018,252,5.1861615096293585,2.72643037388832,2.4597311357410385,2.72396386183713,0.002466512051189973
inflation,2019,DJI,2018,252,1.2280201588475663,3.31763203299603,2.0896118741484635,0.138836400011405,3.178795632984625
inflation,2019,DZA,2018,252,4.842149973960897,1.95176821052892,2.890381763431977,4.26999020467084,2.31822199414192
inflation,2019,EGY,2018,252,13.625296719632821,9.15279959324804,4.472497126384781,14.4014657807422,5.248666187494159
inflation,2019,ETH,2018,252,14.161580239323712,15.8096321719344,1.648051932610688,13.8330356586661,1.9765965132682997
inflation,2019,IND,2018,252,5.4119688807883595,3.72950573539123,1.6824631453971293,3.93882646691643,0.20932073152519992
inflation,2019,IRN,2018,252,19.048823534712888,39.9073455697784,20.858522035065512,18.0141183371874,21.893227232591
inflation,2019,IRQ,2018,252,1.6137947246711848,-0.198965380023882,1.8127601046950668,0.367441488936828,0.56640686896071
inflation,2019,ISR,2018,252,0.7905291437534423,0.817645940292794,0.02711679653935173,0.805060379528526,0.012585560764267978
inflation,2019,JOR,2018,252,3.311492985426903,0.761514047265601,2.549978938161302,4.46231108475481,3.7007970374892087
inflation,2019,KWT,2018,252,1.9885292394584773,1.09184802655856,0.8966812128999173,0.543133148199567,0.5487148783589929
inflation,2019,LBN,2018,252,4.042260872984248,3.00538949390383,1.0368713790804183,6.07698907889607,3.0715995849922404
inflation,2019,LBY,2018,252,13.26846397639556,-2.16217883470591,15.430642811101471,13.1702038536722,15.332382688378111
inflation,2019,LKA,2018,252,4.119654095443394,3.52839358231811,0.5912605131252842,2.135037737132,1.39335584518611
inflation,2019,MAR,2018,252,1.476137372582079,0.303386036590383,1.1727513359916961,1.80391671141896,1.500530674828577
inflation,2019,MDV,2018,252,2.4957579172574884,0.220029731065383,2.2757281861921053,-0.133373386117595,0.353403117182978
inflation,2019,NPL,2018,252,6.345683821580371,5.56616035243723,0.7795234691431414,4.40659410175714,1.15956625068009
inflation,2019,OMN,2018,252,1.2804876843724444,0.490815362820671,0.7896723215517734,0.889312370970404,0.39849700814973305
inflation,2019,PAK,2018,252,5.749860850137445,10.5780305672025,4.828169717065055,5.07805725868917,5.49997330851333
inflation,2019,PSE,2018,252,0.6793388959073853,1.58018333639455,0.9008444404871648,-0.195107773730735,1.775291110125285
inflation,2019,QAT,2018,252,1.4916711959427431,-0.666641124861147,2.15831232080389,0.255815382724408,0.9224565075855551
inflation,2019,SAU,2018,252,2.3223426942907146,-1.19298644533328,3.5153291396239945,2.46594308994843,3.6589295352817097
inflation,2019,SDN,2018,252,43.7603296366285,50.9940515002965,7.233721863668002,63.2925073455888,12.298455845292303
inflation,2019,SSD,2018,252,97.91467952079114,87.2413641500032,10.673315370787932,83.5015294922,3.7398346578032005
inflation,2019,SYR,2018,252,17.20685474027769,13.4175653228571,3.7892894174205907,0.940983843906769,12.476581478950331
inflation,2019,TUN,2018,252,5.736981526885806,6.72007532863799,0.983093801752184,7.30759176031652,0.5875164316785302
inflation,2019,TUR,2018,252,11.799076396246761,15.1768215720022,3.3777451757554395,16.3324638988929,1.1556423268906997
inflation,2020,AFG,2019,283,3.9263627283810045,5.60188791482224,1.6755251864412353,2.30237251516834,3.2995153996538997
inflation,2020,ARE,2019,283,0.3506579266685753,-2.07940317940944,2.430061106078015,-1.93108114782173,0.14832203158770985
inflation,2020,BGD,2019,283,6.294444395161442,5.69107474746211,0.6033696476993313,5.59199639930629,0.09907834815582017
inflation,2020,BHR,2019,283,1.6116135929897708,-2.31770629331379,3.9293198863035608,1.00582004702137,3.3235263403351603
inflation,2020,BTN,2019,283,4.90203947660246,5.62936522632508,0.7273257497226204,2.72643037388832,2.9029348524367604
inflation,2020,DJI,2019,283,2.448278455066878,1.77900535643955,0.6692730986273281,3.31763203299603,1.53862667655648
inflation,2020,DZA,2019,283,3.793967835495959,2.41513094083414,1.378836894661819,1.95176821052892,0.4633627303052199
inflation,2020,EGY,2019,283,11.491414984621489,5.04493288977539,6.4464820948460995,9.15279959324804,4.107866703472651
inflation,2020,ETH,2019,283,14.964325649511778,20.3563468559061,5.392021206394322,15.8096321719344,4.5467146839717
inflation,2020,IND,2019,283,5.149991369886302,6.6234367762853,1.473445406398998,3.72950573539123,2.8939310408940697
inflation,2020,IRN,2019,283,28.21307540140169,30.5941390387295,2.381063637327813,39.9073455697784,9.313206531048898
inflation,2020,IRQ,2019,283,1.2294322923775722,0.574162679425856,0.6552696129517163,-0.198965380023882,0.773128059449738
inflation,2020,ISR,2019,283,0.7966181824212666,-0.575254620897756,1.3718728033190226,0.817645940292794,1.39290056119055
inflation,2020,JOR,2019,283,1.8750472608416764,0.333294350628378,1.5417529102132983,0.761514047265601,0.42821969663722304
inflation,2020,KWT,2019,283,2.0530111107879256,2.101729548274,0.04871843748607452,1.09184802655856,1.0098815217154402
inflation,2020,LBN,2019,283,2.975320088377441,84.8643330472041,81.88901295882665,3.00538949390383,81.85894355330026
inflation,2020,LBY,2019,283,6.76358066887187,1.44703656998741,5.31654409888446,-2.16217883470591,3.60921540469332
inflation,2020,LKA,2019,283,4.480076814915248,6.15394508391738,1.6738682690021323,3.52839358231811,2.62555150159927
inflation,2020,MAR,2019,283,0.8782180940421181,0.705968661338261,0.17224943270385717,0.303386036590383,0.402582624747878
inflation,2020,MDV,2019,283,2.3402353017092463,-1.36977425569811,3.710009557407356,0.220029731065383,1.589803986763493
inflation,2020,NPL,2019,283,6.611845558479187,5.05635826238499,1.5554872960941974,5.56616035243723,0.50980209005224
inflation,2020,OMN,2019,283,1.0654684887645187,-0.40640291946585,1.4718714082303688,0.490815362820671,0.897218282286521
inflation,2020,PAK,2019,283,7.999977074754659,9.74011619320125,1.7401391184465904,10.5780305672025,0.8379143740012509
inflation,2020,PSE,2019,283,1.3293500361625687,-0.735332001092191,2.0646820372547596,1.58018333639455,2.315515337486741
inflation,2020,QAT,2019,283,0.9598946845512313,-2.5403150300476,3.5002097145988316,-0.666641124861147,1.873673905186453
inflation,2020,SAU,2019,283,0.7866376656831778,3.37234961012303,2.5857119444398524,-1.19298644533328,4.56533605545631
inflation,2020,SDN,2019,283,40.817617074628586,163.257782355458,122.44016528082942,50.9940515002965,112.2637308551615
inflation,2020,SSD,2019,283,97.88242130662124,29.6758435538572,68.20657775276405,87.2413641500032,57.56552059614601
inflation,2020,TUN,2019,283,5.670457342980795,5.63415115897625,0.03630618400454466,6.72007532863799,1.08592416966174
inflation,2020,TUR,2019,283,11.83422538023078,12.2789574462574,0.44473206602661897,15.1768215720022,2.8978641257448015
inflation,2021,AFG,2020,313,5.148977068201279,5.13320340824963,0.015773659951649144,5.60188791482224,0.4686845065726102
inflation,2021,ARE,2020,313,-0.007749032246068044,0.179935336174431,0.18768436842049904,-2.07940317940944,2.2593385155838708
inflation,2021,BGD,2020,313,6.241933622454354,5.54565430773473,0.6962793147196242,5.69107474746211,0.1454204397273804
inflation,2021,BHR,2020,313,0.09643985065413196,-0.60631938514085,0.702759235794982,-2.31770629331379,1.71138690817294
inflation,2021,BTN,2020,313,5.871465788447715,7.3468144053353,1.475348616887585,5.62936522632508,1.7174491790102193
