country_code,year,control_of_corruption,currency_depreciation_pct,current_account_pct_gdp,debt_to_gdp,exports_pct_gdp,fdi_net_inflows_pct_gdp,gdp_current_usd,gdp_growth,gdp_per_capita_usd,gini_index,government_effectiveness,imports_pct_gdp,inflation,official_exchange_rate_lcu_usd,political_stability,regulatory_quality,reserves_months_imports,rule_of_law,total_reserves_usd,unemployment_rate,youth_unemployment_rate
IND,2017,-0.2244224,-3.086144071190997,-1.43948820320989,47.5836093800197,18.7917648392982,1.50731583255894,2651474262755.45,6.79538341902422,1950.10468280866,,0.3527821,21.9507321152243,3.32817337461305,65.1215686450659,-0.572111399999999,-0.215826699999999,8.16271866943629,-0.0399917,412613792019.924,7.626,25.591
IND,2018,-0.2079644,5.018150693340044,-2.42697545810527,46.5224986659322,19.9278285988562,1.55821483801456,2702929641648.74,6.45385134495295,1966.25455171679,,0.5015296,23.6891407335327,3.93882646691643,68.3894670935422,-0.6785888,-0.1555625,6.90105548512364,0.020334,399167159226.682,7.652,26.003
IND,2019,-0.2183329,2.9695705036495017,-1.04961203910072,,18.664264897257,1.78482633957161,2835606256558.19,3.87143694070524,2041.42863698585,,0.5054858,21.2411386333872,3.72950573539123,70.4203405359551,-0.590466199999999,-0.0981205,8.27365940048396,-0.0201063,463469902152.507,6.51,22.947
IND,2020,-0.254487099999999,5.224664237134109,1.22362111042791,,18.6824769296756,2.40620322673636,2674851578587.27,-5.77772470687303,1907.04251637669,,0.3492894,19.0756283996012,6.6234367762853,74.0995668836052,-0.720631199999999,-0.1486534,12.9323281065786,-0.1029725,590227359928.896,7.859,24.666
IND,2021,-0.300757,-0.2450136698575904,-1.05524166809383,,21.3991583305515,1.41217101040888,3167270623260.47,9.68959249191741,2239.61384367482,,0.2400136,24.0239304534931,5.13140747176364,73.9180128154351,-0.6015988,-0.169914899999999,9.84238574452328,-0.1841026,638484779930.836,6.38,20.824
IND,2022,-0.2924866,6.340102485246864,-2.43238270956779,,24.0401716365956,1.53665241748393,3249938492013.47,7.6093649776932,2279.98145719369,25.5,0.3392526,26.6577666392086,6.69903414079858,78.6044905829916,-0.7535037,-0.087658,7.00951210544359,-0.1104884,567298153917.14,4.822,17.732
IND,2023,-0.3353176,5.082134409190095,-0.912777939495827,,22.354801966733,0.802254995836756,3500906030644.76,7.210224629335,2434.44826340989,,0.422603,23.9681500915008,5.64914318907925,82.5992764460784,-0.837974,-0.1271699,7.97237314389747,-0.0879069,627792750126.715,4.172,15.595
IND,2024,-0.2953362,1.2954170797865368,-0.851289719084462,,22.0639816354399,0.721648483526777,3760813470500.86,7.09927893176518,2591.9916607122,,0.4046051,23.8527091324349,4.95303550973661,83.669281580941,-0.785762499999999,-0.0960695999999999,7.52136088188696,-0.0392287,643042560625.541,4.173,15.746
IND,2025,,4.1701885134784025,-0.416854153498652,,22.2630410669804,0.988285383995246,3956067115771.63,7.56666179284244,2702.47987141553,,,24.0051596190103,2.39884954182294,87.1584483507393,,,7.8761457217327,,700073798240.701,4.219,16.022
IRN,2010,-1.15665139999999,,,,24.399653282909,0.74916862626536,487069570463.768,5.79793830169604,6291.19443655454,,-0.6340289,19.3709904542309,10.0893629287979,10254.176470289,-1.52478809999999,-1.42150619999999,,-1.1024424,,13.679,28.7
IRN,2011,-0.9423621,3.531538341161331,,,24.9333131264674,0.679834574763516,629082257472.368,2.6457179180628,8025.68743364356,34.7,-0.536930599999999,16.2861016653904,26.2933856738608,10616.3066439076,-1.35645059999999,-1.1976073,,-1.01296569999999,,12.491,26.645
IRN,2012,-0.98264,14.687222502275826,,,22.4753001992586,0.723850091355471,644019315003.54,-3.74717139864109,8114.08099831877,34.4,-0.5324399,21.6140464814866,27.2568127242908,12175.5472222222,-1.2630067,-1.24873909999999,,-0.9840127,,12.275,26.894
IRN,2013,-0.9147814,51.24123519005592,,,25.1829067419072,0.609501593960532,500399839839.877,-1.52197920494184,6222.74194840326,34.0,-0.5687029,21.9038111775683,36.6030355191029,18414.4480100374,-1.1808701,-1.3745965,,-1.2057757,,10.595,23.872
IRN,2014,-0.816847099999999,40.87668623277139,,,22.8306723891643,0.45545387401938,462284793280.825,4.98477506709476,5672.06372896319,34.8,-0.2574672,22.5207477521518,16.6065532357449,25941.6641445972,-0.726596199999999,-1.3019342,,-1.2547891,,10.68,24.972
IRN,2015,-0.7596233,11.833578660739237,,,18.7208345068656,0.500987695412685,409191686496.677,-1.42488493937503,4952.73355532178,35.3,-0.191803399999999,20.7017541543144,12.4846815611533,29011.4913770529,-0.7896962,-1.0907749,,-0.9741059,,11.166,25.962
IRN,2016,-0.656176099999999,6.560714285613374,,,20.3097816144481,0.70452835935243,478618064870.999,8.8150866425182,5710.59947089104,35.9,-0.2031626,19.5674601594385,7.24542548952979,30914.8524362967,-0.6448832,-1.05587229999999,,-0.973579499999999,,12.618,29.087
IRN,2017,-0.7011486,7.47681303308492,,,21.8329309946109,0.983654956177998,510239893417.645,3.02685468694025,6000.93346404409,36.7,-0.1973883,21.3227621437797,8.04492437660278,33226.2981524127,-0.699442999999999,-1.08286669999999,,-0.928377599999999,,12.232,28.208
IRN,2018,-0.9420795,22.98790801890661,,,29.639694129412,0.576106085876311,411903303606.044,-3.74796015711334,4783.01067340237,37.4,-0.2727406,26.975655484871,18.0141183371874,40864.329009777,-0.9686014,-1.2929956,,-0.969023,,12.195,27.502
IRN,2019,-0.9919553,2.779125505648911,,,22.3147082096412,0.433347777066285,347988400957.999,-2.36143538770575,3997.4935449585,36.5,-0.4172702,26.2770630040625,39.9073455697784,42000.0,-1.2556127,-1.36056169999999,,-1.0537229,,10.74,25.948
IRN,2020,-1.1044169,0.0,,,18.3903748639131,0.47769170946132,280934329279.723,4.44180865358672,3202.50003502169,35.8,-0.7071428,25.4940926265882,30.5941390387295,42000.0,-1.2213247,-1.39295869999999,,-1.0270682,,9.687,23.712
IRN,2021,-1.1267612,0.0,,,22.0192078360416,0.34982143161472,407350685583.335,4.13089685034471,4605.14881318992,35.5,-0.6566521,20.6531717002195,43.3890162681514,42000.0,-1.1577773,-1.39362039999999,,-1.06900019999999,,9.282,23.752
IRN,2022,-1.13191439999999,0.0,,,25.5666185174995,0.354893288694741,422662261525.665,4.35281087521344,4721.20437099984,34.8,-0.7076616,23.3517323048057,43.4884641742179,42000.0,-1.1448403,-1.3976255,,-1.1257877,,9.085,22.686
IRN,2023,-1.17112979999999,0.0,,,23.9216475542357,0.310885408088419,457510482317.483,5.33235116079808,5049.29931642754,35.9,-0.7402272,25.4719025417845,44.5791857572797,42000.0,-1.2694112,-1.4684049,,-1.20046299999999,,8.129,21.265
IRN,2024,-1.14723819999999,,,,23.5514720983508,0.304914200880697,475252089215.416,3.66312057949303,5190.16959024821,,-0.7061233,28.5106585810839,32.455871402917,,-1.58118839999999,-1.5113535,,-1.2348012,,8.146,21.307
IRN,2025,,,,,25.754375261588,,362682115433.364,-2.82597163290347,3924.38017821898,,,34.4882471351587,42.1712244965444,,,,,,,8.301,21.9
IRQ,2010,-1.3062258,,4.68412757383414,,39.41682921428,1.00796493975113,138516722649.573,6.40256484471193,4461.75196161555,,-1.17899359999999,34.0806504059643,2.42986826837753,1170.0,-2.187694,-0.9629582,12.7409467178946,-1.57079259999999,50622117150.4267,8.267,16.579
IRQ,2011,-1.2387175,0.0,14.065166727563,,44.4175230392819,1.12086339764167,185749664444.444,7.546471200426,5775.54229080293,,-1.1846155,27.7538051840835,5.6040514426601,1170.0,-1.91313499999999,-0.9193194,13.7756734191734,-1.4239293,61033121083.648,8.193,16.453
IRQ,2012,-1.26788219999999,-0.3276353276350491,13.5507635163078,,44.5084353612381,1.55961531280073,218002476129.472,13.9364301737537,6477.59618450955,29.5,-1.1168342,29.1002492300431,6.0890964159516,1166.16666666667,-1.97642609999999,-1.0140703,13.0907943504895,-1.4532764,70327019949.4173,7.965,16.091
IRQ,2013,-1.26454969999999,-0.014291839360005,6.85843921497559,,39.6635365352026,-0.995279210263068,234637675128.645,7.62828592298754,6650.35282247395,,-1.07101239999999,27.7464818743646,1.87949800749416,1166.0,-2.1039641,-1.01449489999999,12.7980431197862,-1.4740494,77747258749.8263,9.222,17.913
IRQ,2014,-1.357674,0.0,6.94151191976759,,38.9417264514779,-4.45521124532956,228415656174.957,2.26368817563613,6249.39226978969,,-0.9609496,30.0407604054258,2.23597407904726,1166.0,-2.2538271,-1.07080859999999,11.3259059912738,-1.4559635,66281655807.2322,10.59,19.908
IRQ,2015,-1.393567,0.1143510577470046,-1.65602101285884,27.3918908850844,34.5141464410956,-4.54159235443502,166774104959.102,2.60676642939541,4440.14189252367,,-1.0793082,35.0776221572159,1.39333028780268,1167.33333333333,-2.2449091,-1.01794729999999,10.8017323095628,-1.48886679999999,53992019678.9023,10.865,21.387
IRQ,2016,-1.4012064,1.256424900057393,1.29416694062961,29.4760678291372,28.1085236792986,-3.75180911604806,166743557747.671,13.7873730187089,4334.42096404188,,-1.09191939999999,26.4797965093784,0.556521397155548,1182.0,-2.22917579999999,-0.9696252,11.8139189353787,-1.53679029999999,45298562240.8151,10.82,22.446
IRQ,2017,-1.4065197,0.1692047377326565,7.95462137277485,35.8630061595051,33.9160634134979,-2.68799428357231,187217660050.676,-1.81975035118309,4759.2846435467,,-1.09181669999999,25.8648489788178,0.184058898847553,1184.0,-2.1677252,-1.06927179999999,11.7385756809119,-1.5484905,49315419400.3988,13.02,25.276
IRQ,2018,-1.4767763,-0.1055743243243243,15.1162785714327,27.438248367378,40.8026420265318,-2.14854834807913,227367469034.031,2.63385099105624,5646.68932074742,,-1.0744668,24.9991497435766,0.367441488936828,1182.75,-2.1719253,-1.16118109999999,12.987978471573,-1.43204969999999,64719421423.3098,13.458,27.338
IRQ,2019,-1.4433306,-0.0634115409004438,6.74664580876131,,38.0518681988838,-1.31640616709339,233636097800.338,5.5137905789381,5671.8568632942,,-1.1066349,30.9380702213968,-0.198965380023882,1182.0,-2.2227253,-1.1604354,10.8595841433164,-1.37408,68017647833.6447,14.096,29.75
IRQ,2020,-1.3692381,0.8460236886632826,-3.48598226553262,,27.750277551257,-1.58049696252586,180898797516.874,-12.0367930960454,4295.18945121228,,-1.21784199999999,29.992038843889,0.574162679425856,1192.0,-2.1814743,-1.2511236,11.3492885016081,-1.512443,54424472658.0154,15.766,34.45
IRQ,2021,-1.37400869999999,21.644295302013425,11.7148037882244,,37.3216528340457,-1.25770209772783,209691945713.103,1.5021807095434,4868.49431080783,,-1.2310377,24.1816154776761,6.04186489058043,1450.0,-2.1722684,-1.1622157,14.4684288131166,-1.4374976,64231022302.7097,16.173,35.653
IRQ,2022,-1.37334849999999,0.0,20.1861883343541,,44.5259462145341,-0.726653366772653,287372232137.931,7.95904804990212,6520.73154560584,,-1.223854,24.2328478795559,4.9947659638103,1450.0,-2.2294281,-1.2214123,16.265596420488,-1.45504109999999,97009236971.5221,15.41,31.791
IRQ,2023,-1.4169702,-9.482758620689657,10.5528397110428,,39.6312322400043,-1.99474822313262,268881051643.549,0.517705525140073,5965.31835077761,29.8,-1.3398894,29.8300885590124,4.35835351089595,1312.5,-2.2246949,-1.2810271,15.8737025963,-1.5002727,112232897713.46,15.239,31.514
IRQ,2024,-1.2050155,-0.9523809523809524,2.99186896502489,,39.7635173537006,-2.73525447039729,279641257615.385,-1.54525198319173,6073.61032342708,,-1.1018847,37.375421957139,2.6116961151764,1300.0,-2.0642762,-1.030546,11.2072163127604,-1.3581614,100690954781.588,15.293,31.726
IRQ,2025,,,,,,,254367293538.462,-2.15574219066178,5409.67899716967,,,,0.303454715219382,,,,,,,15.485,32.012
ISR,2010,0.6767019,,2.69529305304405,,33.5712633456599,2.91791645550029,239372857534.485,5.54470607068944,31398.9266927022,42.6,1.3031018,32.1457670493261,2.70270270270273,3.738975,-0.756258099999999,1.0545829,9.95126312641563,0.8139792,70907310771.311,8.48,14.22
ISR,2011,0.722372,-4.301865986798518,0.959067083330991,,34.2274243361125,3.23187455100204,267739352609.375,5.51341969081251,34476.7252065949,41.5,1.3431697,34.7735478331397,3.48837209302323,3.5781293062201,-0.8097795,1.1985341,8.81396403077087,0.8918872,74874110293.4968,7.139,11.825
ISR,2012,0.7558579,7.763624380310255,-0.314623011758788,,34.7734390454533,3.42638899025665,263172104090.976,2.40993765217618,33268.7066672115,41.3,1.3000012,35.3024648732099,1.67553715750052,3.85592182539683,-0.776944,1.1065081,8.75846190779544,0.8713317,75907618700.9338,6.762,11.99
ISR,2013,0.7521332,-6.358103280225841,2.24341717352294,,32.8527519137225,3.9732882944923,298045324735.571,4.09013743330735,36980.622214228,39.9,1.2984187,31.374418442059,1.58976347421476,3.61075833333333,-0.8855141,1.0845921,9.41650885394767,0.8935236,81785518232.8201,6.137,10.4
ISR,2014,0.7470115,-0.9093196027610996,3.46609589435316,,31.5531969734526,1.92409260277085,314376760832.047,3.718144149431,38265.3651949373,39.8,1.3011387,30.2858558244869,0.467557251908503,3.577925,-0.592453,1.039203,9.9448582355724,0.9289545,86101256622.4878,5.789,10.429
ISR,2015,0.8495585,8.633728581044322,4.58765202586123,,30.9258891134922,3.7432820780929,302841190257.708,2.23599889603805,36138.13561386,39.7,1.4633523,28.0942665991862,-0.617342577642765,3.88683333333333,-0.6113908,1.0998742,11.2973174036916,1.0408491,90575018408.045,5.176,9.202
ISR,2016,1.1108815,-1.1903434672611024,3.17038576605097,,29.7752716268816,3.73360294740648,321083954798.337,4.53601939236572,37571.2561196275,39.0,1.526777,28.1780335374756,-0.535168195718695,3.84056666666667,-0.354649699999999,1.2410934,11.2708764679936,1.0048923,95446290281.5568,4.723,8.514
ISR,2017,0.8089617,-6.275405153883441,3.15479466919919,,29.0661275196759,4.72701516315835,357360816856.642,4.34394518932547,41013.2575323519,38.2,1.545783,27.3858098637803,0.249807840123008,3.59955554812834,-0.4501475,1.21522,12.3844818897413,0.9942786,113009532488.062,4.14,7.151
ISR,2018,0.7398512,-0.2499592271506537,2.42234792973375,,29.7580333991368,5.73001193313582,375470422244.408,4.05349952888294,42269.3770257585,38.6,1.397369,29.1153679363257,0.805060379528526,3.59055812689938,-0.3446955,1.163545,11.4411059223354,0.9351938,115265900520.851,3.917,7.025
ISR,2019,0.8011548,-0.7249786626049884,2.90102068119121,,29.0853955837603,4.34923898223678,399207771081.611,3.57898762923605,44091.8678022544,38.3,1.5693245,27.442766261022,0.817645940292794,3.56452734661093,-0.4361137,1.2416535,12.3294125116527,0.9491335,126007828810.341,3.731,6.525
ISR,2020,0.6932777,-3.426022099090096,3.74007474912289,,27.1546338087038,5.10300458684,410908899711.272,-1.80206927953466,44590.8237253282,37.8,1.1657244,23.9857646464416,-0.575254620897756,3.44240585198793,-0.567841399999999,1.1520351,18.7770476429115,0.8873608,173292120893.254,4.169,7.645
ISR,2021,0.9249105,-6.164512222013677,3.021613608537,,28.8185860359887,3.86941902029446,489735019666.026,9.33534690236249,52258.4693499398,37.9,1.5896737,25.9998176202801,1.47965474722561,3.23019832251082,-0.699899199999999,1.1753426,17.1531635981524,0.8807927,212933655186.265,4.812,7.649
ISR,2022,0.8878345,4.006443758241925,2.68995260709171,,31.3653023276254,4.35745092445992,525157951212.871,6.36407234798706,54947.2091250715,38.3,1.5237704,29.2705404990247,4.41162725488371,3.35961440158189,-0.904996799999999,1.1223555,13.4105701419856,0.8010265,194231433877.693,3.695,6.719
ISR,2023,0.8712956,9.160584449685642,3.06182357194891,,30.3284744013966,3.14968991459396,513393395491.904,2.06272504731618,52126.4489280033,,1.3569151,27.6493079272484,4.22522603168918,3.6673747160226,-1.0423159,1.0540976,15.1429856008329,0.6642378,204660857567.016,3.371,5.873
ISR,2024,0.853319,0.8819642439319431,2.85372348964758,,28.399007008222,2.7251194069041,542284494490.778,0.953618469238535,54216.5218142787,,1.1726244,25.9832493695112,3.07480889805025,3.69971964970892,-1.03750149999999,1.1138772,15.8333842967618,0.5997177,214543676669.814,3.595,6.163
ISR,2025,,-6.698561148052069,1.39698911798375,,27.5583636636004,4.29339412127743,610777842873.595,2.93114966387968,60336.8477964194,,,25.4308527107197,3.0414132155654,3.45189166666667,,,14.5416215671135,,229486904238.885,3.489,6.032
JOR,2010,0.0263631,,-6.23104500049183,53.6976148986448,,5.59019642688163,30202773521.1268,2.6377158262256,4139.04283161368,33.7,0.0759657,,4.84551875852116,0.71,-0.407725,0.1073349,8.45757169717942,0.0570422,13632983538.0758,12.5,30.059
JOR,2011,0.150624,0.0,-9.05634436432946,54.6533539921518,,4.5528280155948,32640291549.2958,2.90729315392207,4363.42800211536,,0.1349915,,4.1624416292779,0.71,-0.6339348,0.1908722,6.51551435816016,0.1505452,12094960533.4281,12.9,30.787
JOR,2012,0.0948384999999999,0.0,-13.5170565963848,59.3141954208064,,4.4426748997237,34854017887.3239,2.40465716535539,4593.83609729005,,0.2203515,,4.5152295667099,0.71,-0.5975891,0.1819511,4.40545435759904,0.1782421,8830598045.45112,12.2,28.853
JOR,2013,0.0969314999999999,0.0,-9.25155039516621,67.06858007012,,5.1397527233423,37873362957.7465,2.72311205964112,4739.02253641778,,0.2411636,,4.82462314269537,0.71,-0.6862202,0.0995895,6.55665747795074,0.1297285,13826035948.1698,12.6,29.536
JOR,2014,0.0942006,0.0,-6.43399981653877,70.6443937300729,,5.37423314588782,40535098591.5493,3.32287328047509,4610.60460269382,,0.3808336,,2.89947905006057,0.71,-0.609596,0.104591,7.32698091779618,0.111905,16047206176.5456,11.9,27.612
JOR,2015,0.2644497,0.0,-8.18461267567615,71.7796063259609,,3.77477904735167,42394049295.7747,2.52261671092148,4441.61896013754,,0.3820942,,-0.876851359704049,0.71,-0.6404285,0.1682906,8.30493088673973,0.1375421,16571894982.6299,13.075,30.914
JOR,2016,0.2009082,0.0,-8.81657895710529,67.6360044106235,,3.554614581726,43688498732.3944,2.11166806967252,4366.06999647268,,0.3625455,,-0.778430463054142,0.71,-0.538077799999999,0.1178125,8.14629408993945,0.1691297,15543454210.4578,15.275,35.61
JOR,2017,0.1776447,0.0,-9.64699161865138,68.8793778757207,,4.45743038303198,45535614366.1972,2.50770398070352,4449.34618076611,,0.2771646,,3.32389447576097,0.71,-0.444359699999999,0.1335964,7.75008193340763,0.1933843,15571115321.1352,18.12,35.438
JOR,2018,0.0742478,0.0,-6.24582575623598,,,2.01309678009089,47435850422.5352,1.85383415616927,4533.97658437205,,0.089873,,4.46231108475481,0.71,-0.322432699999999,0.0851019,7.24379947940579,0.1458763,14580237971.8722,18.257,38.941
JOR,2019,0.0894230999999999,0.0,-1.58889950651918,72.5959011118428,,1.50023479065386,48640273802.8169,1.85633006592765,4557.79334729121,,0.011123,,0.761514047265601,0.71,-0.2846298,0.159713,7.95678043914995,0.1365134,15400591352.5233,16.801,37.205
JOR,2020,0.1409154,0.0,-5.22619044169868,69.2598335214597,,1.58617483665323,47931770985.9155,-1.15257534158022,4411.48321838396,,0.1138845,,0.333294350628378,0.71,-0.3260056,0.1930478,10.4582795455972,0.1081792,16961505361.5263,19.213,42.458
JOR,2021,0.0177108,0.0,-7.33213017137509,90.3915021239108,,1.22641995478769,50702940985.9155,3.75201276755828,4581.71967230365,,0.1228638,,1.34609377243118,0.71,-0.390988399999999,0.1917529,9.41805813288369,0.0436082,19089364753.8241,19.837,43.862
JOR,2022,0.0226578,0.0,-7.39189539188183,91.9482623432231,,1.79856207883079,53516930140.8451,2.7468615450031,4754.41362207378,,0.1428514,,4.22915568897117,0.71,-0.311462199999999,0.2117071,6.91105668859684,0.0764869,18198223674.0612,18.2,42.028
JOR,2023,0.1060315,0.0,-3.25589967062863,93.6205554347008,,3.57486440635924,56123472112.6761,3.12900102017251,4906.23543006639,,0.3908884,,2.08486986327134,0.71,-0.3007473,0.3141122,7.30720985185322,0.1232268,19068901690.6261,16.62,38.837
JOR,2024,0.2721934,0.0,-5.33366328480029,,,2.78862682935517,58618380563.3803,2.55605891810194,5073.92103605892,,0.2162114,,1.55659611283953,0.71,-0.3501687,0.2760104,7.79308209953668,0.1685335,21939099361.5116,16.693,39.053
JOR,2025,,0.0,,,,,61610052535.2113,2.82660839845745,5347.77731384797,,,,1.76646490894206,0.71,,,,,26557371377.9991,16.535,38.876
KWT,2010,0.1131822,,32.0485537270105,,66.6735112696735,1.13036730425536,115416245241.742,-2.37054804425912,39212.252220155,,0.1289714,30.3545103903329,4.49640287769787,0.286606591666667,0.576776,0.4485081,8.12731623049244,0.3381151,24801842016.4147,1.82,8.584
KWT,2011,-0.0793826,-3.7080958816827705,42.9408981326277,,73.2176749998524,2.11573865053541,154039231245.856,9.62863419534361,49169.6063813095,,0.0334503,25.8988177648389,4.8394034987095,0.275978944444444,0.326635,0.2857251,8.27693096964217,0.3070359,29681701459.822,2.051,10.297
KWT,2012,-0.1357484,1.4336651286400957,45.4600006397631,,74.7318371141504,1.65046109668041,174047662680.041,6.62587485078971,52155.2225833921,,0.0282044,26.2795979898817,3.25514600287211,0.279935558333333,0.0971713999999999,0.1507128,8.51843721530013,0.3272807,33109896469.2245,2.227,11.994
KWT,2013,-0.123960599999999,1.3052587370780306,39.89983649926,,70.8610179890485,0.823130244872496,174168116534.844,1.14946552780648,49651.0439275077,,0.016508,26.7444733437666,2.68229684085039,0.283589441666667,0.1094954,0.1194098,8.10687874184372,0.2919927,32410244556.9514,2.465,13.635
KWT,2014,-0.2717863,0.3447589565584819,33.1790758712171,,68.5055251263225,0.298681408941651,162650450684.725,0.500914669444924,44368.7813457751,,0.1409051,31.5316647155213,2.90892672858625,0.284567141666667,0.0855674,-0.0650589,8.03008854467478,0.0157648,35175442351.7033,2.9,15.464
KWT,2015,-0.241923499999999,5.722685773893248,7.49155631840309,,53.7653724505163,0.248414926379679,114585555688.511,0.592770817217982,29882.2126495698,,0.237773,44.9346159950322,3.27170166092133,0.300852025,-0.1466244,-0.0254842,6.97335100639206,7.06e-05,30960893267.6336,2.2,16.18
KWT,2016,-0.338747099999999,0.4272586094429576,0.586532843484052,,47.632285262531,0.266918369047007,109406674124.652,2.92607584256388,27323.6890735517,,-0.0028171,48.5253871133306,3.19839776658374,0.302137441178496,-0.0213093,-0.0488498,7.54601228573551,-0.0688786,33936274928.4313,2.16,15.143
KWT,2017,-0.3931383,0.4012469126991729,6.42748123295125,,51.1963155925274,0.0936402094114043,120687539805.505,-4.71222270495362,29047.6536135703,,-0.0073085,46.6437308648816,2.17183298510006,0.303349758333333,0.0018547,-0.0306017,7.33105759499094,-0.0541277,36889754716.8625,2.23,15.255
KWT,2018,-0.2747578,-0.4592931989828697,17.3456575415954,,57.311462753412,-0.0154187787915342,138646316350.727,2.74333045031415,32067.9623756889,,0.1281525,45.4741679015879,0.543133148199567,0.301956493524177,0.2360921,0.0185723,6.7996454578408,-0.0177652,40282453060.4129,2.202,15.224
KWT,2019,-0.1345999,0.5479827548220995,21.4792265638837,,52.0582560763879,0.366059041832984,140856394860.529,2.26381706595791,31707.8737443551,,-0.112275699999999,39.6274563132075,1.09184802655856,0.303611163035755,0.2460837,0.1059595,8.19436804212924,0.0662246,43668410965.0783,2.213,15.223
KWT,2020,-0.1551226,0.8635910138298227,19.8384588490022,,43.7131472290911,-0.502546857177858,111045470605.715,-4.81731593381585,25236.0755848941,,-0.11216,38.2993629002141,2.101729548274,0.306233121756716,0.1554026,0.1356131,13.4337803734092,0.146885,52918606999.3546,3.489,19.059
KWT,2021,-0.0606404,-1.4988617039320538,23.5545486012366,,51.725692658617,-0.183575378772919,148350671489.144,1.67213054307859,34018.6342592913,,0.0296612,30.2746825189716,3.42362947609188,0.301643110769949,0.1542148,0.1641701,11.5856043455391,0.1194986,49525016980.8271,2.97,17.755
KWT,2022,0.0771437,1.5273160510924502,34.3743300781264,,60.4485945316523,0.409943823254394,183502046693.878,6.75866711966617,39981.7691035833,,0.3336204,30.4702156706902,3.98064961990313,0.306250154417753,0.1041664,0.2464239,10.3160929642549,0.2236666,52461721622.8115,2.133,15.19
KWT,2023,0.1660086,0.305370240516284,31.0620887768465,,57.702062317436,1.277994317906,165462656226.772,-1.64087799968877,34091.9714813002,,0.3091212,38.3322886518802,3.64216403030709,0.30718535125088,0.2906988,0.3224925,9.16572725223109,0.1910577,52619359334.9437,2.08,15.091
KWT,2024,0.2183455,-0.1610436994536155,29.025293802042,,55.7559768271522,0.381956730773215,160903106639.233,-1.47401818168846,32855.7209688827,,0.3278963,38.2349394412597,2.89855072463762,0.306690648597046,0.2939367,0.4035133,8.95073906369193,0.2308269,50727942998.1333,2.151,15.145
KWT,2025,,-0.0769088439921319,22.6972052506544,,,0.262764598716339,157209026926.418,2.731825804492,32312.3119953634,,,,2.36195936682045,0.306454776364578,,,8.4055579755159,,51737963291.5741,2.181,15.058
LBN,2010,-0.9593813,,-19.6443379596193,,35.023122866407,11.1327936305686,38443907042.1227,7.97513555844932,7625.81051551165,,-0.243552799999999,60.0735300752172,3.98347941855833,1507.5,-1.43369559999999,0.0121012,16.5857428867061,-0.6539495,44475631354.516,6.768,16.079
LBN,2011,-0.8636085,0.0,-13.8340690487529,,36.3630972315613,7.85693989450406,39927125961.5257,0.86733987855277,7834.96257108993,31.8,-0.2594872,65.7767851809418,4.97148571692384,1507.5,-1.4563703,-0.2805478,17.4585392339282,-0.4793095,47859468419.4962,7.352,17.134
LBN,2012,-0.938608999999999,0.0,-23.4382140171445,,28.8092128781151,7.06847166156729,44016799515.7546,2.56479133680038,8406.98405608118,,-0.2600992,59.736289044944,6.58147447683677,1507.5,-1.5792359,-0.3620584,18.5811682725873,-0.5196035,52530986898.8942,7.952,18.192
LBN,2013,-0.970074999999999,0.0,-25.5114319532074,,26.6467547466619,5.67636791033718,46880103080.597,3.8278734986016,8162.37929361396,,-0.325725999999999,59.5275738453946,4.82101956297399,1507.5,-1.6105378,-0.2888629,16.1599599729186,-0.6166728,47855927547.6784,8.477,19.112
LBN,2014,-1.1059903,0.0,-26.2298655609816,,23.7561644984684,5.95175528625723,48095213746.6003,2.48406010500743,7577.6413302369,,-0.266612,56.0609920940944,1.8546042134091,1507.5,-1.49478389999999,-0.441824599999999,16.7591540464763,-0.6947778,50668863616.6926,8.84,19.772
LBN,2015,-1.0047914,0.0,-17.1077378092157,,23.1396677268024,4.32469174487594,49929337836.8159,0.462320792597581,7714.1099998804,,-0.2826924,48.6993749079787,-3.74914524799629,1507.5,-1.3952938,-0.3625053,17.2449488299453,-0.8084504,48531390536.9734,9.312,20.591
LBN,2016,-1.069034,0.0,-20.4780237123596,,21.7261558874138,5.02174040562454,51147308774.1294,1.55454940856943,8089.012088155,,-0.245921199999999,45.9974619033978,-0.783359624361508,1507.5,-1.3333648,-0.4156822,18.8733876943584,-0.8515653,53905512885.564,9.794,21.37
LBN,2017,-1.0714014,0.0,-22.8822040339123,,21.9269331860238,4.756779140202,53027680685.9038,0.903028464073813,8608.21084982387,,-0.221958699999999,46.5284960733038,4.32135218303191,1507.5,-1.3393518,-0.357388,18.7798466134914,-0.821323599999999,55411532096.3304,10.258,22.039
LBN,2018,-1.2208803,0.0,-24.3470417876755,,20.7545211587566,4.84140308956364,54901519155.5556,-1.88470575631651,9174.53666204759,,-0.499689699999999,47.5027861456152,6.07698907889607,1507.5,-1.2146005,-0.470461099999999,17.1222088974629,-0.7717368,52380608542.3956,10.755,22.668
LBN,2019,-1.2286796,0.0,-21.828092491848,,20.6977589567577,3.69413245000342,51605959131.2741,-6.91492472851026,8905.88005497437,,-0.6222753,42.2831570534023,3.00538949390383,1507.5,-1.3398887,-0.5611682,17.6538938504842,-0.8604448,52213484574.221,11.301,23.28
LBN,2020,-1.23052269999999,0.0,-8.76184199911137,,16.3725868676481,5.06712986613403,31712128253.7961,-21.3998996914321,5561.19166950397,,-0.9492217,33.7572174203146,84.8643330472041,1507.5,-1.3492491,-0.715552099999999,28.5671854125782,-0.918424399999999,42440403086.5713,13.252,26.576
